test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
2216,B5,AC,A7,B0,B0,B7,2F,31,B4,-0.8125,-0.375,-0.234375,-0.5,-0.5,-0.9375,0.46875,0.5625,-0.75,-0.38330078125
2217,30,33,B5,A6,29,30,37,A3,26,0.5,0.6875,-0.8125,-0.21875,0.28125,0.5,0.9375,-0.171875,0.21875,-0.02099609375
2218,37,AB,A8,35,B5,B3,B5,1F,37,0.9375,-0.34375,-0.25,0.8125,-0.8125,-0.6875,-0.8125,0.1171875,0.9375,0.71044921875
2219,34,AF,2D,B7,B2,2D,B5,91,B3,0.75,-0.46875,0.40625,-0.9375,-0.625,0.40625,-0.8125,-0.03515625,-0.6875,-1.643798828125
2220,B7,38,2F,28,26,90,AA,A9,B4,-0.9375,1.0,0.46875,0.25,0.21875,-0.03125,-0.3125,-0.28125,-0.75,-1.203125
2221,34,B2,AB,30,A9,1C,27,1F,35,0.75,-0.625,-0.34375,0.5,-0.28125,0.09375,0.234375,0.1171875,0.8125,0.52099609375
2222,A7,B0,36,B4,34,37,2D,B3,21,-0.234375,-0.5,0.875,-0.75,0.75,0.9375,0.40625,-0.6875,0.140625,0.3671875
2223,37,B6,B8,37,2B,A5,B8,B5,AD,0.9375,-0.875,-1.0,0.9375,0.34375,-0.203125,-1.0,-0.8125,-0.40625,0.33203125
2224,32,38,22,A8,B7,A6,91,1B,B1,0.625,1.0,0.15625,-0.25,-0.9375,-0.21875,-0.03515625,0.0859375,-0.5625,-1.3941650390625
2225,38,AE,35,B6,AA,AD,2F,AD,B5,1.0,-0.4375,0.8125,-0.875,-0.3125,-0.40625,0.46875,-0.40625,-0.8125,-0.2109375
2226,A7,A2,2D,B0,B7,97,2A,29,02,-0.234375,-0.15625,0.40625,-0.5,-0.9375,-0.05859375,0.3125,0.28125,0.00390625,0.2191162109375
2227,37,B8,0A,27,36,2B,37,AD,2B,0.9375,-1.0,0.01953125,0.234375,0.875,0.34375,0.9375,-0.40625,0.34375,0.743408203125
2228,A9,34,2F,25,B2,96,24,26,B7,-0.28125,0.75,0.46875,0.203125,-0.625,-0.0546875,0.1875,0.21875,-0.9375,-0.67041015625
2229,25,34,35,A2,32,34,33,2C,AF,0.203125,0.75,0.8125,-0.15625,0.625,0.75,0.6875,0.375,-0.46875,0.720703125
2230,B8,B7,AC,0C,34,30,A9,AE,AF,-1.0,-0.9375,-0.375,0.0234375,0.75,0.5,-0.28125,-0.4375,-0.46875,-1.59228515625
2231,AA,32,35,20,A9,B1,A2,28,32,-0.3125,0.625,0.8125,0.125,-0.28125,-0.5625,-0.15625,0.25,0.625,0.265625
2232,34,AD,B0,37,2C,AC,2D,22,B1,0.75,-0.40625,-0.5,0.9375,0.375,-0.375,0.40625,0.15625,-0.5625,-0.185546875
2233,AA,B0,29,B7,38,B0,38,A5,B5,-0.3125,-0.5,0.28125,-0.9375,1.0,-0.5,1.0,-0.203125,-0.8125,-0.4033203125
2234,A2,08,30,1E,85,2F,AE,31,33,-0.15625,0.015625,0.5,0.109375,-0.009765625,0.46875,-0.4375,0.5625,0.6875,0.53912353515625
2235,23,1F,B5,2F,98,B6,35,2A,28,0.171875,0.1171875,-0.8125,0.46875,-0.0625,-0.875,0.8125,0.3125,0.25,-0.376953125
2236,24,B5,A9,37,22,B6,1B,30,29,0.1875,-0.8125,-0.28125,0.9375,0.15625,-0.875,0.0859375,0.5,0.28125,1.466064453125
2237,89,9D,2B,AC,35,26,92,07,97,-0.017578125,-0.1015625,0.34375,-0.375,0.8125,0.21875,-0.0390625,0.013671875,-0.05859375,-0.1136474609375
2238,A9,B4,B7,B6,29,B6,B2,33,2A,-0.28125,-0.75,-0.9375,-0.875,0.28125,-0.875,-0.625,0.6875,0.3125,0.8740234375
2239,B7,20,37,37,28,A7,28,36,17,-0.9375,0.125,0.9375,0.9375,0.25,-0.234375,0.25,0.875,0.05859375,0.849609375
2240,2E,25,2B,29,AA,AA,B4,34,19,0.4375,0.203125,0.34375,0.28125,-0.3125,-0.3125,-0.75,0.75,0.0703125,-0.1767578125
2241,12,36,33,18,23,B5,A6,AA,AC,0.0390625,0.875,0.6875,0.0625,0.171875,-0.8125,-0.21875,-0.3125,-0.375,-1.2491455078125
2242,35,B3,A8,30,34,26,36,21,B3,0.8125,-0.6875,-0.25,0.5,0.75,0.21875,0.875,0.140625,-0.6875,-0.376953125
2243,34,37,28,34,B5,B7,35,37,A9,0.75,0.9375,0.25,0.75,-0.8125,-0.9375,0.8125,0.9375,-0.28125,-0.86328125
2244,36,9A,00,37,24,AE,27,B2,A8,0.875,-0.078125,0.0,0.9375,0.1875,-0.4375,0.234375,-0.625,-0.25,-0.6376953125
2245,35,21,B4,AC,1A,B4,2C,33,32,0.8125,0.140625,-0.75,-0.375,0.078125,-0.75,0.375,0.6875,0.625,0.0439453125
2246,35,26,B8,B3,B7,AF,B6,AF,1B,0.8125,0.21875,-1.0,-0.6875,-0.9375,-0.46875,-0.875,-0.46875,0.0859375,0.4189453125
2247,B8,24,26,AE,36,35,25,B2,B6,-1.0,0.1875,0.21875,-0.4375,0.875,0.8125,0.203125,-0.625,-0.875,-1.27978515625
2248,33,A1,36,B7,2D,35,B4,28,2A,0.6875,-0.140625,0.875,-0.9375,0.40625,0.8125,-0.75,0.25,0.3125,-0.4130859375
2249,B5,B3,37,38,93,B6,2D,29,A2,-0.8125,-0.6875,0.9375,1.0,-0.04296875,-0.875,0.40625,0.28125,-0.15625,1.142333984375
2250,34,20,31,B5,36,AF,B5,93,B3,0.75,0.125,0.5625,-0.8125,0.875,-0.46875,-0.8125,-0.04296875,-0.6875,-0.511962890625
2251,B4,32,A2,AD,37,37,B5,37,32,-0.75,0.625,-0.15625,-0.40625,0.9375,0.9375,-0.8125,0.9375,0.625,0.25390625
2252,2B,37,B6,31,AF,30,35,37,B0,0.34375,0.9375,-0.875,0.5625,-0.46875,0.5,0.8125,0.9375,-0.5,-0.3759765625
2253,A6,33,B7,A6,B0,33,2C,37,34,-0.21875,0.6875,-0.9375,-0.21875,-0.5,0.6875,0.375,0.9375,0.75,0.775390625
2254,B6,B7,98,18,37,AC,32,B8,8F,-0.875,-0.9375,-0.0625,0.0625,0.9375,-0.375,0.625,-1.0,-0.029296875,-0.599609375
2255,AC,A7,B6,35,B2,B6,A8,A9,37,-0.375,-0.234375,-0.875,0.8125,-0.625,-0.875,-0.25,-0.28125,0.9375,1.3671875
2256,1C,37,A1,25,11,AF,1C,38,31,0.09375,0.9375,-0.140625,0.203125,0.03515625,-0.46875,0.09375,1.0,0.5625,0.3162841796875
2257,A9,B8,34,A9,90,B3,B5,AB,30,-0.28125,-1.0,0.75,-0.28125,-0.03125,-0.6875,-0.8125,-0.34375,0.5,0.68359375
2258,B5,B7,36,B2,31,34,B1,31,B3,-0.8125,-0.9375,0.875,-0.625,0.5625,0.75,-0.5625,0.5625,-0.6875,-2.69140625
2259,30,B0,20,1E,A8,2A,2F,B2,21,0.5,-0.5,0.125,0.109375,-0.25,0.3125,0.46875,-0.625,0.140625,-0.150390625
2260,1F,96,37,B6,26,30,20,31,31,0.1171875,-0.0546875,0.9375,-0.875,0.21875,0.5,0.125,0.5625,0.5625,0.185791015625
2261,A0,29,A9,2C,B1,1A,33,30,28,-0.125,0.28125,-0.28125,0.375,-0.5625,0.078125,0.6875,0.5,0.25,0.33642578125
2262,32,B5,AB,26,9C,B7,A3,36,A9,0.625,-0.8125,-0.34375,0.21875,-0.09375,-0.9375,-0.171875,0.875,-0.28125,0.67236328125
2263,A8,37,A8,AC,37,A0,AB,B7,8A,-0.25,0.9375,-0.25,-0.375,0.9375,-0.125,-0.34375,-0.9375,-0.01953125,0.06640625
2264,2F,2E,2A,35,B0,24,B0,23,B4,0.46875,0.4375,0.3125,0.8125,-0.5,0.1875,-0.5,0.171875,-0.75,-0.9189453125
2265,B1,1B,A9,33,34,25,33,31,B5,-0.5625,0.0859375,-0.28125,0.6875,0.75,0.203125,0.6875,0.5625,-0.8125,-1.0235595703125
2266,36,32,30,A7,AD,A9,99,8E,91,0.875,0.625,0.5,-0.234375,-0.40625,-0.28125,-0.0703125,-0.02734375,-0.03515625,-0.59515380859375
2267,33,AC,AE,30,33,B1,B6,36,20,0.6875,-0.375,-0.4375,0.5,0.6875,-0.5625,-0.875,0.875,0.125,1.62890625
2268,2C,AB,22,AB,B2,B7,2A,B2,A9,0.375,-0.34375,0.15625,-0.34375,-0.625,-0.9375,0.3125,-0.625,-0.28125,0.0703125
2269,A9,99,9B,37,2A,A9,B7,35,92,-0.28125,-0.0703125,-0.0859375,0.9375,0.3125,-0.28125,-0.9375,0.8125,-0.0390625,0.735107421875
2270,29,B1,AA,33,19,A4,B2,31,2B,0.28125,-0.5625,-0.3125,0.6875,0.0703125,-0.1875,-0.625,0.5625,0.34375,1.051025390625
2271,AD,29,2A,B3,2C,29,96,2E,B1,-0.40625,0.28125,0.3125,-0.6875,0.375,0.28125,-0.0546875,0.4375,-0.5625,-0.95361328125
2272,33,38,12,B1,2C,87,B5,26,9F,0.6875,1.0,0.0390625,-0.5625,0.375,-0.013671875,-0.8125,0.21875,-0.1171875,-0.02783203125
2273,B0,33,17,97,B5,B1,AD,31,AA,-0.5,0.6875,0.05859375,-0.05859375,-0.8125,-0.5625,-0.40625,0.5625,-0.3125,-0.3497314453125
2274,B7,AA,29,B2,B2,2B,34,34,B3,-0.9375,-0.3125,0.28125,-0.625,-0.625,0.34375,0.75,0.75,-0.6875,-0.466796875
2275,AC,30,1F,30,27,2F,B5,31,36,-0.375,0.5,0.1171875,0.5,0.234375,0.46875,-0.8125,0.5625,0.875,1.20751953125
2276,34,37,AA,A9,B7,91,34,36,35,0.75,0.9375,-0.3125,-0.28125,-0.9375,-0.03515625,0.75,0.875,0.8125,-0.404052734375
2277,37,13,AD,AB,31,10,B5,34,A2,0.9375,0.04296875,-0.40625,-0.34375,0.5625,0.03125,-0.8125,0.75,-0.15625,0.4447021484375
2278,B7,2B,AC,22,B0,35,11,AC,2D,-0.9375,0.34375,-0.375,0.15625,-0.5,0.8125,0.03515625,-0.375,0.40625,1.08251953125
2279,B8,B2,AC,32,31,AB,32,A1,1A,-1.0,-0.625,-0.375,0.625,0.5625,-0.34375,0.625,-0.140625,0.078125,-0.591796875
2280,38,9E,30,B1,33,23,B3,B4,0F,1.0,-0.109375,0.5,-0.5625,0.6875,0.171875,-0.6875,-0.75,0.029296875,0.776123046875
2281,19,B4,36,28,34,32,B6,2B,AB,0.0703125,-0.75,0.875,0.25,0.75,0.625,-0.875,0.34375,-0.34375,-1.439453125
2282,31,36,B4,B3,33,A0,22,B1,34,0.5625,0.875,-0.75,-0.6875,0.6875,-0.125,0.15625,-0.5625,0.75,1.296875
2283,B6,21,25,17,8B,37,2D,1E,B0,-0.875,0.140625,0.203125,0.05859375,-0.021484375,0.9375,0.40625,0.109375,-0.5,-0.26043701171875
2284,B5,30,31,28,2D,9F,33,0D,B4,-0.8125,0.5,0.5625,0.25,0.40625,-0.1171875,0.6875,0.025390625,-0.75,-0.74560546875
2285,35,A8,B5,B0,36,B0,B8,33,B7,0.8125,-0.25,-0.8125,-0.5,0.875,-0.5,-1.0,0.6875,-0.9375,0.3671875
2286,AF,26,A2,AB,B1,AE,9B,AC,31,-0.46875,0.21875,-0.15625,-0.34375,-0.5625,-0.4375,-0.0859375,-0.375,0.5625,0.872802734375
2287,AC,B6,A5,34,2D,20,B1,B3,32,-0.375,-0.875,-0.203125,0.75,0.40625,0.125,-0.5625,-0.6875,0.625,-0.0380859375
2288,B6,33,2E,AF,36,B5,B0,A2,B1,-0.875,0.6875,0.4375,-0.46875,0.875,-0.8125,-0.5,-0.15625,-0.5625,-2.0322265625
2289,0D,AC,B4,2F,36,1F,A9,35,AB,0.025390625,-0.375,-0.75,0.46875,0.875,0.1171875,-0.28125,0.8125,-0.34375,0.226318359375
2290,2A,AE,33,29,B2,2D,9F,8F,A8,0.3125,-0.4375,0.6875,0.28125,-0.625,0.40625,-0.1171875,-0.029296875,-0.25,-0.71185302734375
2291,A2,B0,B7,A4,33,32,2F,AC,35,-0.15625,-0.5,-0.9375,-0.1875,0.6875,0.625,0.46875,-0.375,0.8125,0.0234375
2292,32,35,2B,B1,37,A4,B1,B0,AF,0.625,0.8125,0.34375,-0.5625,0.9375,-0.1875,-0.5625,-0.5,-0.46875,0.052734375
2293,B0,31,31,26,B2,28,25,22,A2,-0.5,0.5625,0.5625,0.21875,-0.625,0.25,0.203125,0.15625,-0.15625,0.4453125
2294,21,31,A6,B4,A4,9A,28,B4,36,0.140625,0.5625,-0.21875,-0.75,-0.1875,-0.078125,0.25,-0.75,0.875,1.3125
2295,35,33,B2,29,1B,24,36,27,B4,0.8125,0.6875,-0.625,0.28125,0.0859375,0.1875,0.875,0.234375,-0.75,-1.0322265625
2296,9A,2D,23,2E,80,2B,31,B8,B4,-0.078125,0.40625,0.171875,0.4375,-0.0,0.34375,0.5625,-1.0,-0.75,-0.951171875
2297,A9,33,35,26,21,28,A2,13,2F,-0.28125,0.6875,0.8125,0.21875,0.140625,0.25,-0.15625,0.04296875,0.46875,0.4835205078125
2298,B2,B0,22,27,B2,28,9F,35,A5,-0.625,-0.5,0.15625,0.234375,-0.625,0.25,-0.1171875,0.8125,-0.203125,0.234619140625
2299,37,B0,9A,B6,A9,1A,97,A9,37,0.9375,-0.5,-0.078125,-0.875,-0.28125,0.078125,-0.05859375,-0.28125,0.9375,0.88543701171875
2300,32,93,B3,AE,A5,30,AD,30,32,0.625,-0.04296875,-0.6875,-0.4375,-0.203125,0.5,-0.40625,0.5,0.625,0.537109375
2301,B2,B0,1D,9F,AC,B0,34,36,14,-0.625,-0.5,0.1015625,-0.1171875,-0.375,-0.5,0.75,0.875,0.046875,0.5048828125
2302,25,AF,B6,B3,B8,94,B4,94,B1,0.203125,-0.46875,-0.875,-0.6875,-1.0,-0.046875,-0.75,-0.046875,-0.5625,-0.05517578125
2303,A9,B6,28,2C,B0,23,33,B2,2A,-0.28125,-0.875,0.25,0.375,-0.5,0.171875,0.6875,-0.625,0.3125,0.240234375
2304,36,29,B4,B5,37,32,B5,1D,21,0.875,0.28125,-0.75,-0.8125,0.9375,0.625,-0.8125,0.1015625,0.140625,1.66357421875
2305,33,B7,B1,AD,2E,AD,37,2C,8B,0.6875,-0.9375,-0.5625,-0.40625,0.4375,-0.40625,0.9375,0.375,-0.021484375,-0.01953125
2306,33,B6,35,A6,29,99,29,B5,9B,0.6875,-0.875,0.8125,-0.21875,0.28125,-0.0703125,0.28125,-0.8125,-0.0859375,0.5751953125
2307,B6,B0,B4,9B,28,A8,2C,30,2F,-0.875,-0.5,-0.75,-0.0859375,0.25,-0.25,0.375,0.5,0.46875,0.05078125
2308,B1,37,31,A9,38,AB,37,19,B1,-0.5625,0.9375,0.5625,-0.28125,1.0,-0.34375,0.9375,0.0703125,-0.5625,-0.939697265625
2309,33,2D,99,B6,20,AE,21,0B,21,0.6875,0.40625,-0.0703125,-0.875,0.125,-0.4375,0.140625,0.021484375,0.140625,0.0201416015625
2310,A5,23,31,31,B5,11,B5,2C,AB,-0.203125,0.171875,0.5625,0.5625,-0.8125,0.03515625,-0.8125,0.375,-0.34375,-0.41876220703125
2311,B6,A7,38,33,07,B5,26,B5,B5,-0.875,-0.234375,1.0,0.6875,0.013671875,-0.8125,0.21875,-0.8125,-0.8125,-0.973876953125
2312,30,2E,2F,B3,31,32,A9,34,B3,0.5,0.4375,0.46875,-0.6875,0.5625,0.625,-0.28125,0.75,-0.6875,-0.7802734375
2313,21,33,21,18,31,9F,B0,20,A8,0.140625,0.6875,0.140625,0.0625,0.5625,-0.1171875,-0.5,0.125,-0.25,-0.31396484375
2314,B7,B5,10,B1,31,A3,B6,B6,34,-0.9375,-0.8125,0.03125,-0.5625,0.5625,-0.171875,-0.875,-0.875,0.75,0.8271484375
2315,A9,1B,2C,9B,35,32,38,B8,B0,-0.28125,0.0859375,0.375,-0.0859375,0.8125,0.625,1.0,-1.0,-0.5,-0.2138671875
2316,AD,B5,2C,28,AD,32,B2,B4,B6,-0.40625,-0.8125,0.375,0.25,-0.40625,0.625,-0.625,-0.75,-0.875,-1.6396484375
2317,AB,8F,21,B5,31,30,33,31,37,-0.34375,-0.029296875,0.140625,-0.8125,0.5625,0.5,0.6875,0.5625,0.9375,0.369140625
2318,2D,AE,31,A8,B7,07,36,2A,B6,0.40625,-0.4375,0.5625,-0.25,-0.9375,0.013671875,0.875,0.3125,-0.875,-0.8477783203125
2319,B8,37,9C,B8,32,B7,2B,32,99,-1.0,0.9375,-0.09375,-1.0,0.625,-0.9375,0.34375,0.625,-0.0703125,-2.2314453125
2320,2C,22,AA,37,A2,38,31,A5,B6,0.375,0.15625,-0.3125,0.9375,-0.15625,1.0,0.5625,-0.203125,-0.875,-1.1435546875
2321,B1,96,35,2D,34,36,8B,2F,16,-0.5625,-0.0546875,0.8125,0.40625,0.75,0.875,-0.021484375,0.46875,0.0546875,-0.2420654296875
2322,9C,B5,A8,34,2E,13,32,33,A5,-0.09375,-0.8125,-0.25,0.75,0.4375,0.04296875,0.625,0.6875,-0.203125,0.080322265625
2323,36,B7,B7,36,20,2C,29,22,2E,0.875,-0.9375,-0.9375,0.875,0.125,0.375,0.28125,0.15625,0.4375,0.068359375
2324,AA,32,37,33,99,AE,AB,B1,2D,-0.3125,0.625,0.9375,0.6875,-0.0703125,-0.4375,-0.34375,-0.5625,0.40625,-0.55419921875
2325,2B,B8,36,B1,31,34,25,B1,A8,0.34375,-1.0,0.875,-0.5625,0.5625,0.75,0.203125,-0.5625,-0.25,-0.3125
2326,A4,29,2A,31,99,23,36,2A,35,-0.1875,0.28125,0.3125,0.5625,-0.0703125,0.171875,0.875,0.3125,0.8125,1.3232421875
2327,AA,21,9D,37,A9,2A,A4,AD,9B,-0.3125,0.140625,-0.1015625,0.9375,-0.28125,0.3125,-0.1875,-0.40625,-0.0859375,-0.31591796875
2328,2E,28,32,B5,B8,31,B5,22,26,0.4375,0.25,0.625,-0.8125,-1.0,0.5625,-0.8125,0.15625,0.21875,-0.712890625
2329,B3,2C,B8,A3,A9,84,B6,B4,11,-0.6875,0.375,-1.0,-0.171875,-0.28125,-0.0078125,-0.875,-0.75,0.03515625,1.2294921875
2330,B1,14,B7,B4,33,A5,33,37,2C,-0.5625,0.046875,-0.9375,-0.75,0.6875,-0.203125,0.6875,0.9375,0.375,-1.368896484375
2331,31,95,29,32,B5,A6,AD,9A,B7,0.5625,-0.05078125,0.28125,0.625,-0.8125,-0.21875,-0.40625,-0.078125,-0.9375,-1.5465087890625
2332,32,9F,AD,B0,B1,B2,04,B0,26,0.625,-0.1171875,-0.40625,-0.5,-0.5625,-0.625,0.0078125,-0.5,0.21875,0.187255859375
2333,AB,24,21,37,36,B6,A2,B8,19,-0.34375,0.1875,0.140625,0.9375,0.875,-0.875,-0.15625,-1.0,0.0703125,-1.35400390625
2334,2B,AB,AC,B5,B6,B1,1E,2B,2C,0.34375,-0.34375,-0.375,-0.8125,-0.875,-0.5625,0.109375,0.34375,0.375,-0.052734375
2335,35,B7,20,36,36,B6,35,AF,38,0.8125,-0.9375,0.125,0.875,0.875,-0.875,0.8125,-0.46875,1.0,2.22265625
2336,B5,38,A7,B2,B1,B4,22,B1,B0,-0.8125,1.0,-0.234375,-0.625,-0.5625,-0.75,0.15625,-0.5625,-0.5,-0.47802734375
2337,B2,33,B8,35,36,AA,A6,31,9D,-0.625,0.6875,-1.0,0.8125,0.875,-0.3125,-0.21875,0.5625,-0.1015625,-0.1875
2338,34,2F,32,1D,B5,AA,B4,28,B5,0.75,0.46875,0.625,0.1015625,-0.8125,-0.3125,-0.75,0.25,-0.8125,-2.01171875
2339,B1,31,30,28,9C,32,2B,9F,37,-0.5625,0.5625,0.5,0.25,-0.09375,0.625,0.34375,-0.1171875,0.9375,1.484375
2340,A3,9A,15,28,AF,33,35,25,2B,-0.171875,-0.078125,0.05078125,0.25,-0.46875,0.6875,0.8125,0.203125,0.34375,0.462646484375
2341,9E,10,AF,34,AD,AA,1F,24,95,-0.109375,0.03125,-0.46875,0.75,-0.40625,-0.3125,0.1171875,0.1875,-0.05078125,0.069580078125
2342,9E,1C,AA,B2,AF,35,AD,18,2C,-0.109375,0.09375,-0.3125,-0.625,-0.46875,0.8125,-0.40625,0.0625,0.375,0.59033203125
2343,23,26,A0,B6,2E,33,A6,34,35,0.171875,0.21875,-0.125,-0.875,0.4375,0.6875,-0.21875,0.75,0.8125,0.4091796875
2344,36,0E,34,21,A5,AB,34,AB,32,0.875,0.02734375,0.75,0.140625,-0.203125,-0.34375,0.75,-0.34375,0.625,0.9520263671875
2345,9E,2F,37,B6,B0,33,31,B5,33,-0.109375,0.46875,0.9375,-0.875,-0.5,0.6875,0.5625,-0.8125,0.6875,2.302734375
2346,B6,B6,B6,31,02,AD,2C,33,32,-0.875,-0.875,-0.875,0.5625,0.00390625,-0.40625,0.375,0.6875,0.625,1.03564453125
2347,B2,29,B2,B7,AC,28,2C,32,A9,-0.625,0.28125,-0.625,-0.9375,-0.375,0.25,0.375,0.625,-0.28125,-0.796875
2348,B4,B4,AA,31,A5,04,A9,31,AC,-0.75,-0.75,-0.3125,0.5625,-0.203125,0.0078125,-0.28125,0.5625,-0.375,0.17578125
2349,13,06,AC,19,32,A9,AA,38,AF,0.04296875,0.01171875,-0.375,0.0703125,0.625,-0.28125,-0.3125,1.0,-0.46875,-0.2576904296875
2350,B1,A4,36,A4,B5,A5,38,B5,07,-0.5625,-0.1875,0.875,-0.1875,-0.8125,-0.203125,1.0,-0.8125,0.013671875,1.5361328125
2351,28,37,B3,2C,35,B3,30,AA,AB,0.25,0.9375,-0.6875,0.375,0.8125,-0.6875,0.5,-0.3125,-0.34375,-1.24609375
2352,83,2F,A2,34,B3,B7,B0,AC,35,-0.005859375,0.46875,-0.15625,0.75,-0.6875,-0.9375,-0.5,-0.375,0.8125,0.1739501953125
2353,33,24,2C,AF,31,B7,99,33,2A,0.6875,0.1875,0.375,-0.46875,0.5625,-0.9375,-0.0703125,0.6875,0.3125,0.1748046875
2354,B1,B7,2A,31,26,19,14,B3,B7,-0.5625,-0.9375,0.3125,0.5625,0.21875,0.0703125,0.046875,-0.6875,-0.9375,-1.49853515625
2355,37,08,35,B7,B4,AB,AE,AA,85,0.9375,0.015625,0.8125,-0.9375,-0.75,-0.34375,-0.4375,-0.3125,-0.009765625,-0.78076171875
2356,31,38,B6,AD,29,21,84,38,B6,0.5625,1.0,-0.875,-0.40625,0.28125,0.140625,-0.0078125,1.0,-0.875,-0.9755859375
2357,B4,2F,B7,B1,A8,0F,33,2A,B3,-0.75,0.46875,-0.9375,-0.5625,-0.25,0.029296875,0.6875,0.3125,-0.6875,-1.30657958984375
2358,36,A8,31,B8,2C,01,36,A6,32,0.875,-0.25,0.5625,-1.0,0.375,0.001953125,0.875,-0.21875,0.625,1.66357421875
2359,B4,10,B3,91,17,32,35,23,2B,-0.75,0.03125,-0.6875,-0.03515625,0.05859375,0.625,0.8125,0.171875,0.34375,-0.24530029296875
2360,A2,AE,A2,35,26,2E,88,AE,37,-0.15625,-0.4375,-0.15625,0.8125,0.21875,0.4375,-0.015625,-0.4375,0.9375,0.35888671875
2361,B7,A8,B4,0F,A2,B0,B2,B3,1A,-0.9375,-0.25,-0.75,0.029296875,-0.15625,-0.5,-0.625,-0.6875,0.078125,0.7982177734375
2362,2A,A8,B6,B6,B2,9F,B3,1A,2B,0.3125,-0.25,-0.875,-0.875,-0.625,-0.1171875,-0.6875,0.078125,0.34375,0.7109375
2363,AF,AC,9E,2D,2D,2C,AF,32,31,-0.46875,-0.375,-0.109375,0.40625,0.40625,0.375,-0.46875,0.625,0.5625,0.53662109375
2364,36,9B,98,AA,A8,36,2D,B6,B3,0.875,-0.0859375,-0.0625,-0.3125,-0.25,0.875,0.40625,-0.875,-0.6875,-0.7333984375
2365,2E,AB,AB,27,32,27,B5,34,36,0.4375,-0.34375,-0.34375,0.234375,0.625,0.234375,-0.8125,0.75,0.875,1.52294921875
2366,38,2E,2D,30,B0,0F,AF,B5,B0,1.0,0.4375,0.40625,0.5,-0.5,0.029296875,-0.46875,-0.8125,-0.5,-1.5838623046875
2367,B2,AD,97,B8,30,AB,AA,35,B3,-0.625,-0.40625,-0.05859375,-1.0,0.5,-0.34375,-0.3125,0.8125,-0.6875,-1.654541015625
2368,AF,9A,32,33,B4,37,A1,94,03,-0.46875,-0.078125,0.625,0.6875,-0.75,0.9375,-0.140625,-0.046875,0.005859375,0.1640625
2369,32,30,AF,B6,95,37,B5,B3,B1,0.625,0.5,-0.46875,-0.875,-0.05078125,0.9375,-0.8125,-0.6875,-0.5625,0.85693359375
2370,AA,AC,B7,33,36,9D,A1,32,A7,-0.3125,-0.375,-0.9375,0.6875,0.875,-0.1015625,-0.140625,0.625,-0.234375,0.091796875
2371,26,92,38,1C,20,31,20,32,A2,0.21875,-0.0390625,1.0,0.09375,0.125,0.5625,0.125,0.625,-0.15625,0.03271484375
2372,9E,35,B4,31,94,28,B0,B0,30,-0.109375,0.8125,-0.75,0.5625,-0.046875,0.25,-0.5,-0.5,0.5,0.802001953125
2373,1C,AD,30,AB,9A,2A,35,18,B4,0.09375,-0.40625,0.5,-0.34375,-0.078125,0.3125,0.8125,0.0625,-0.75,-0.49951171875
2374,A8,19,32,35,B0,B8,B3,11,B2,-0.25,0.0703125,0.625,0.8125,-0.5,-1.0,-0.6875,0.03515625,-0.625,-0.971435546875
2375,36,8E,B4,AE,36,36,30,25,B6,0.875,-0.02734375,-0.75,-0.4375,0.875,0.875,0.5,0.203125,-0.875,-0.59716796875
2376,A0,AB,32,25,A3,B6,36,95,19,-0.125,-0.34375,0.625,0.203125,-0.171875,-0.875,0.875,-0.05078125,0.0703125,0.92913818359375
2377,20,23,18,B4,28,36,B0,37,B5,0.125,0.171875,0.0625,-0.75,0.25,0.875,-0.5,0.9375,-0.8125,-1.365234375
2378,38,38,A2,1E,AD,2D,00,A8,34,1.0,1.0,-0.15625,0.109375,-0.40625,0.40625,0.0,-0.25,0.75,0.72265625
2379,2D,1D,B2,1E,AA,B2,A5,2F,B7,0.40625,0.1015625,-0.625,0.109375,-0.3125,-0.625,-0.203125,0.46875,-0.9375,-0.94970703125
2380,B6,B2,21,33,87,A8,B6,B3,30,-0.875,-0.625,0.140625,0.6875,-0.013671875,-0.25,-0.875,-0.6875,0.5,0.072509765625
2381,B1,B7,AC,38,AA,29,33,33,36,-0.5625,-0.9375,-0.375,1.0,-0.3125,0.28125,0.6875,0.6875,0.875,1.216796875
2382,24,89,AA,2D,B7,34,18,36,B2,0.1875,-0.017578125,-0.3125,0.40625,-0.9375,0.75,0.0625,0.875,-0.625,-0.47802734375
2383,B5,9D,31,2D,15,AA,36,38,13,-0.8125,-0.1015625,0.5625,0.40625,0.05078125,-0.3125,0.875,1.0,0.04296875,0.931884765625
2384,B0,B1,31,B2,20,AE,2E,32,B2,-0.5,-0.5625,0.5625,-0.625,0.125,-0.4375,0.4375,0.625,-0.625,-0.5859375
2385,99,B6,91,2E,B6,B2,33,30,19,-0.0703125,-0.875,-0.03515625,0.4375,-0.875,-0.625,0.6875,0.5,0.0703125,0.873291015625
2386,2E,31,1E,AA,B6,30,18,20,A9,0.4375,0.5625,0.109375,-0.3125,-0.875,0.5,0.0625,0.125,-0.28125,-0.4150390625
2387,B8,31,2B,2D,AD,B5,8C,95,B4,-1.0,0.5625,0.34375,0.40625,-0.40625,-0.8125,-0.0234375,-0.05078125,-0.75,-0.8294677734375
