test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
3311,FB,FF,01,0A,09,03,04,02,005D,-5,-1,1,10,9,3,4,2,93,69,8,16,10,100
3312,FC,07,FA,07,08,01,FA,01,FFC2,-4,7,-6,7,8,1,-6,1,-62,-44,8,16,10,100
3313,FC,07,F9,01,FE,FD,02,FE,FFFE,-4,7,-7,1,-2,-3,2,-2,-2,-31,8,16,10,100
3314,09,FB,08,FD,FF,F7,F8,06,0039,9,-5,8,-3,-1,-9,-8,6,57,11,8,16,10,100
3315,F8,FD,03,F9,FA,FB,F7,F7,0054,-8,-3,3,-7,-6,-5,-9,-9,84,183,8,16,10,100
3316,05,02,FF,09,01,F9,08,0A,FFCE,5,2,-1,9,1,-7,8,10,-50,23,8,16,10,100
3317,01,FD,FC,0A,08,00,FF,00,FFF4,1,-3,-4,10,8,0,-1,0,-12,0,8,16,10,100
3318,FE,FA,05,00,06,FF,FB,FD,FFFD,-2,-6,5,0,6,-1,-5,-3,-3,-34,8,16,10,100
3319,F6,00,01,FD,03,0A,FC,04,FFF6,-10,0,1,-3,3,10,-4,4,-10,-56,8,16,10,100
3320,05,FB,09,05,03,FC,F6,FC,001E,5,-5,9,5,3,-4,-10,-4,30,-45,8,16,10,100
3321,F6,05,00,F7,F6,FD,F8,02,0025,-10,5,0,-9,-10,-3,-8,2,37,104,8,16,10,100
3322,FC,FD,07,FA,01,F7,FE,04,FFB2,-4,-3,7,-6,1,-9,-2,4,-78,-93,8,16,10,100
3323,FA,FB,FC,FC,03,FC,08,08,0032,-6,-5,-4,-4,3,-4,8,8,50,-12,8,16,10,100
3324,03,F9,0A,FC,FF,07,FA,F6,0026,3,-7,10,-4,-1,7,-6,-10,38,-34,8,16,10,100
3325,09,02,05,05,08,F6,FE,02,0030,9,2,5,5,8,-10,-2,2,48,100,8,16,10,100
3326,04,FE,F8,09,F6,06,F7,04,002E,4,-2,-8,9,-10,6,-9,4,46,102,8,16,10,100
3327,F9,00,02,F7,02,04,FD,05,0008,-7,0,2,-9,2,4,-3,5,8,-57,8,16,10,100
3328,00,07,FB,03,FA,FB,F6,06,FFBA,0,7,-5,3,-6,-5,-10,6,-70,-37,8,16,10,100
3329,07,08,FA,0A,04,FF,FB,F9,0048,7,8,-6,10,4,-1,-5,-7,72,52,8,16,10,100
3330,F9,03,F7,01,F8,06,01,05,0039,-7,3,-9,1,-8,6,1,5,57,127,8,16,10,100
3331,FA,08,F9,F7,0A,08,F9,F8,FFAC,-6,8,-7,-9,10,8,-7,-8,-84,41,8,16,10,100
3332,F6,F7,F9,03,07,05,07,07,000D,-10,-9,-7,3,7,5,7,7,13,-130,8,16,10,100
3333,FD,05,FF,F8,04,FB,05,0A,FFCA,-3,5,-1,-8,4,-5,5,10,-54,-176,8,16,10,100
3334,05,FD,01,00,FB,0A,04,F6,FFDD,5,-3,1,0,-5,10,4,-10,-35,-86,8,16,10,100
3335,F6,FA,FD,FF,09,01,01,FC,FFC9,-10,-6,-3,-1,9,1,1,-4,-55,-150,8,16,10,100
3336,F9,FD,08,0A,FD,FC,0A,FD,FFD5,-7,-3,8,10,-3,-4,10,-3,-43,40,8,16,10,100
3337,FF,FB,F9,02,01,FC,0A,05,FFC6,-1,-5,-7,2,1,-4,10,5,-58,-99,8,16,10,100
3338,09,07,FB,06,FF,F7,04,FA,FFCD,9,7,-5,6,-1,-9,4,-6,-51,-179,8,16,10,100
3339,03,08,01,FC,08,04,FC,F9,0049,3,8,1,-4,8,4,-4,-7,73,153,8,16,10,100
3340,F8,05,F8,08,02,0A,08,00,004C,-8,5,-8,8,2,10,8,0,76,46,8,16,10,100
3341,01,F6,FF,01,06,06,FE,05,FFE0,1,-10,-1,1,6,6,-2,5,-32,-79,8,16,10,100
3342,FD,04,06,F9,FC,05,03,01,FFE9,-3,4,6,-7,-4,5,3,1,-23,20,8,16,10,100
3343,FC,0A,01,01,00,FE,FE,00,0027,-4,10,1,1,0,-2,-2,0,39,17,8,16,10,100
3344,06,F7,FE,08,F7,06,FF,FB,FFB8,6,-9,-2,8,-9,6,-1,-5,-72,-218,8,16,10,100
3345,06,FF,FD,FF,01,F8,02,FC,FFCA,6,-1,-3,-1,1,-8,2,-4,-54,-42,8,16,10,100
3346,FB,F7,01,02,03,FE,F7,F7,FFE1,-5,-9,1,2,3,-2,-9,-9,-31,-55,8,16,10,100
3347,FC,FF,F6,FD,F8,01,04,F7,FFA5,-4,-1,-10,-3,-8,1,4,-9,-91,-73,8,16,10,100
3348,01,FB,F9,02,04,F8,FE,09,FFDC,1,-5,-7,2,4,-8,-2,9,-36,40,8,16,10,100
3349,04,FC,F9,0A,09,06,02,03,FFDA,4,-4,-7,10,9,6,2,3,-38,-10,8,16,10,100
3350,F6,0A,0A,FF,00,05,FB,FB,0023,-10,10,10,-1,0,5,-5,-5,35,40,8,16,10,100
3351,01,04,02,F6,F8,08,FC,FC,FFED,1,4,2,-10,-8,8,-4,-4,-19,37,8,16,10,100
3352,02,F8,FB,09,0A,00,FF,0A,FFA7,2,-8,-5,9,10,0,-1,10,-89,26,8,16,10,100
3353,F9,06,FF,F7,03,05,F8,02,FFAA,-7,6,-1,-9,3,5,-8,2,-86,-87,8,16,10,100
3354,03,F7,FC,F6,FD,F6,07,FF,005F,3,-9,-4,-10,-3,-10,7,-1,95,158,8,16,10,100
3355,FE,FB,FD,00,FA,01,01,FA,FFB6,-2,-5,-3,0,-6,1,1,-6,-74,-70,8,16,10,100
3356,04,FF,06,09,06,FF,07,00,FF9C,4,-1,6,9,6,-1,7,0,-100,-33,8,16,10,100
3357,06,08,09,03,05,01,FB,FA,FFEC,6,8,9,3,5,1,-5,-6,-20,-45,8,16,10,100
3358,FF,07,05,06,04,05,FE,F7,0054,-1,7,5,6,4,5,-2,-9,84,51,8,16,10,100
3359,FC,F7,04,FD,FF,FB,01,F6,002B,-4,-9,4,-3,-1,-5,1,-10,43,126,8,16,10,100
3360,02,FA,06,F6,02,FC,FF,01,002D,2,-6,6,-10,2,-4,-1,1,45,57,8,16,10,100
3361,08,F7,F6,04,04,05,03,FC,FFED,8,-9,-10,4,4,5,3,-4,-19,-78,8,16,10,100
3362,FD,01,FC,01,02,07,FA,09,0062,-3,1,-4,1,2,7,-6,9,98,132,8,16,10,100
3363,FE,FB,03,00,F7,0A,0A,05,FFFC,-2,-5,3,0,-9,10,10,5,-4,-6,8,16,10,100
3364,07,F8,06,00,FA,05,F6,05,0016,7,-8,6,0,-6,5,-10,5,22,-120,8,16,10,100
3365,F7,FA,F6,07,FF,FA,FB,FB,FFDB,-9,-6,-10,7,-1,-6,-5,-5,-37,23,8,16,10,100
3366,02,02,08,F6,FF,0A,F6,04,FFC9,2,2,8,-10,-1,10,-10,4,-55,-157,8,16,10,100
3367,FF,FE,03,FD,06,05,07,09,0031,-1,-2,3,-3,6,5,7,9,49,27,8,16,10,100
3368,FD,07,00,FB,0A,04,03,07,0012,-3,7,0,-5,10,4,3,7,18,-19,8,16,10,100
3369,08,03,FD,F7,05,02,09,03,FFDC,8,3,-3,-9,5,2,9,3,-36,-44,8,16,10,100
3370,08,FC,F8,05,04,F8,FC,04,FFE9,8,-4,-8,5,4,-8,-4,4,-23,93,8,16,10,100
3371,09,00,FC,05,FF,F9,F8,FE,004D,9,0,-4,5,-1,-7,-8,-2,77,90,8,16,10,100
3372,F6,04,00,F7,04,F7,01,06,FFEE,-10,4,0,-9,4,-9,1,6,-18,-148,8,16,10,100
3373,08,05,06,F9,F6,0A,02,FB,FFBD,8,5,6,-7,-10,10,2,-5,-67,-50,8,16,10,100
3374,02,FA,00,F6,08,F7,FB,FC,005C,2,-6,0,-10,8,-9,-5,-4,92,202,8,16,10,100
3375,FF,02,08,0A,05,FA,07,F7,0042,-1,2,8,10,5,-6,7,-9,66,15,8,16,10,100
3376,FE,00,FF,05,00,FD,FA,00,0008,-2,0,-1,5,0,-3,-6,0,8,14,8,16,10,100
3377,FC,F8,FF,03,FD,04,F6,F7,0053,-4,-8,-1,3,-3,4,-10,-9,83,46,8,16,10,100
3378,04,06,03,09,04,02,01,07,005D,4,6,3,9,4,2,1,7,93,187,8,16,10,100
3379,FC,FE,06,FD,03,04,FB,FC,0030,-4,-2,6,-3,3,4,-5,-4,48,10,8,16,10,100
3380,FF,FA,F6,FE,FE,06,FC,02,002F,-1,-6,-10,-2,-2,6,-4,2,47,49,8,16,10,100
3381,09,08,03,F9,FD,05,02,04,FFDC,9,8,3,-7,-3,5,2,4,-36,-45,8,16,10,100
3382,0A,FF,FA,FE,FA,02,05,0A,FFB7,10,-1,-6,-2,-6,2,5,10,-73,-185,8,16,10,100
3383,FC,F7,F8,02,FA,0A,F6,F7,FFC2,-4,-9,-8,2,-6,10,-10,-9,-62,-66,8,16,10,100
3384,FA,05,03,06,FE,07,FF,08,003C,-6,5,3,6,-2,7,-1,8,60,152,8,16,10,100
3385,02,05,06,F7,02,09,03,04,002B,2,5,6,-9,2,9,3,4,43,74,8,16,10,100
3386,F8,F8,00,F9,04,06,07,FD,004D,-8,-8,0,-7,4,6,7,-3,77,18,8,16,10,100
3387,FB,F7,09,07,F9,00,01,08,001E,-5,-9,9,7,-7,0,1,8,30,130,8,16,10,100
3388,08,09,05,FD,F6,F6,00,02,0030,8,9,5,-3,-10,-10,0,2,48,-128,8,16,10,100
3389,06,09,0A,08,09,07,F7,F7,005E,6,9,10,8,9,7,-9,-9,94,49,8,16,10,100
3390,FD,0A,08,F7,0A,FD,02,FC,0031,-3,10,8,-9,10,-3,2,-4,49,41,8,16,10,100
3391,FD,03,06,00,FE,FB,0A,FB,FFCB,-3,3,6,0,-2,-5,10,-5,-53,-2,8,16,10,100
3392,0A,FD,03,0A,F7,FF,F6,01,FFB5,10,-3,3,10,-9,-1,-10,1,-75,-182,8,16,10,100
3393,07,04,04,FB,FD,06,FF,FD,FFF8,7,4,4,-5,-3,6,-1,-3,-8,6,8,16,10,100
3394,0A,F8,09,00,FA,FF,04,09,FFF1,10,-8,9,0,-6,-1,4,9,-15,-31,8,16,10,100
3395,FB,03,08,FE,FF,FB,0A,00,FFF3,-5,3,8,-2,-1,-5,10,0,-13,57,8,16,10,100
3396,F8,FF,06,09,07,F7,F7,F7,FFA6,-8,-1,6,9,7,-9,-9,-9,-90,-272,8,16,10,100
3397,FC,F6,06,FB,05,03,FD,FB,FFC8,-4,-10,6,-5,5,3,-3,-5,-56,-99,8,16,10,100
3398,08,00,02,04,F9,06,FC,05,FFF7,8,0,2,4,-7,6,-4,5,-9,-53,8,16,10,100
3399,01,FC,07,06,FB,F9,08,F8,FFC4,1,-4,7,6,-5,-7,8,-8,-60,-29,8,16,10,100
3400,04,05,09,F6,FB,FA,05,00,000F,4,5,9,-10,-5,-6,5,0,15,10,8,16,10,100
3401,F9,06,07,0A,05,09,FB,07,0007,-7,6,7,10,5,9,-5,7,7,61,8,16,10,100
3402,00,FD,FA,03,FE,0A,0A,FE,FFF7,0,-3,-6,3,-2,10,10,-2,-9,-105,8,16,10,100
3403,02,FF,02,03,07,FB,02,09,003C,2,-1,2,3,7,-5,2,9,60,110,8,16,10,100
3404,F8,08,08,01,08,05,F9,FA,FFF4,-8,8,8,1,8,5,-7,-6,-12,-98,8,16,10,100
3405,07,FB,02,06,08,06,FE,F6,005C,7,-5,2,6,8,6,-2,-10,92,54,8,16,10,100
3406,F8,06,01,03,FA,01,07,00,FFF2,-8,6,1,3,-6,1,7,0,-14,47,8,16,10,100
3407,FC,FB,F8,03,08,FB,05,FA,0016,-4,-5,-8,3,8,-5,5,-6,22,-43,8,16,10,100
3408,04,02,F6,FC,F9,FA,08,FC,0002,4,2,-10,-4,-7,-6,8,-4,2,-102,8,16,10,100
3409,FC,02,07,FD,F7,FE,FD,FC,001F,-4,2,7,-3,-9,-2,-3,-4,31,54,8,16,10,100
3410,F9,F8,04,07,07,07,05,FE,FF9E,-7,-8,4,7,7,7,5,-2,-98,-197,8,16,10,100
3411,01,06,03,F6,07,07,01,F6,0044,1,6,3,-10,7,7,1,-10,68,220,8,16,10,100
3412,F9,F7,FF,FF,F7,F6,03,04,FFBB,-7,-9,-1,-1,-9,-10,3,4,-69,77,8,16,10,100
3413,F9,03,F7,FB,09,00,F8,F9,0036,-7,3,-9,-5,9,0,-8,-7,54,98,8,16,10,100
3414,FE,01,02,F7,02,0A,00,FD,FFA7,-2,1,2,-9,2,10,0,-3,-89,-56,8,16,10,100
3415,09,FE,01,03,FA,0A,FA,FE,FFDF,9,-2,1,3,-6,10,-6,-2,-33,-119,8,16,10,100
3416,04,09,0A,03,FB,03,FA,F7,FFA6,4,9,10,3,-5,3,-6,-9,-90,-170,8,16,10,100
3417,FF,FD,07,FC,0A,FE,07,F9,0007,-1,-3,7,-4,10,-2,7,-7,7,80,8,16,10,100
3418,06,F7,F7,01,08,0A,F8,FF,FFAE,6,-9,-9,1,8,10,-8,-1,-82,-53,8,16,10,100
3419,FF,F6,05,09,0A,05,FF,05,002B,-1,-10,5,9,10,5,-1,5,43,23,8,16,10,100
3420,01,F9,07,F6,F9,FA,F6,03,FFD1,1,-7,7,-10,-7,-6,-10,3,-47,-112,8,16,10,100
3421,FF,F8,FE,06,FB,08,08,08,FFB6,-1,-8,-2,6,-5,8,8,8,-74,-101,8,16,10,100
3422,06,01,FB,06,FC,03,F6,06,FFA5,6,1,-5,6,-4,3,-10,6,-91,-26,8,16,10,100
3423,FA,F9,02,05,FD,F9,01,FB,001C,-6,-7,2,5,-3,-7,1,-5,28,72,8,16,10,100
3424,01,F7,07,07,FF,FA,FF,00,0011,1,-9,7,7,-1,-6,-1,0,17,63,8,16,10,100
3425,FD,04,0A,F6,02,FA,05,00,FFE2,-3,4,10,-10,2,-6,5,0,-30,-10,8,16,10,100
3426,FE,F6,FA,0A,F8,02,02,09,FFED,-2,-10,-6,10,-8,2,2,9,-19,55,8,16,10,100
3427,F8,08,04,02,03,FC,FD,FB,0028,-8,8,4,2,3,-4,-3,-5,40,-38,8,16,10,100
3428,03,0A,FA,09,09,F7,08,FD,FFB3,3,10,-6,9,9,-9,8,-3,-77,-215,8,16,10,100
3429,F8,03,02,04,FB,FF,FE,FB,002D,-8,3,2,4,-5,-1,-2,-5,45,58,8,16,10,100
3430,F9,03,02,00,FC,FD,09,01,FFAA,-7,3,2,0,-4,-3,9,1,-86,-49,8,16,10,100
3431,F6,FB,0A,FF,05,03,FC,0A,0043,-10,-5,10,-1,5,3,-4,10,67,-48,8,16,10,100
3432,09,00,07,F6,09,08,0A,08,FFAD,9,0,7,-10,9,8,10,8,-83,-12,8,16,10,100
3433,FD,04,F7,FD,05,0A,01,FF,0001,-3,4,-9,-3,5,10,1,-1,1,20,8,16,10,100
3434,06,05,08,F7,02,05,FC,F9,002A,6,5,8,-9,2,5,-4,-7,42,110,8,16,10,100
3435,03,FE,07,05,F8,FE,FC,F7,FFEF,3,-2,7,5,-8,-2,-4,-9,-17,-110,8,16,10,100
3436,FB,00,07,FD,01,FF,FC,02,0003,-5,0,7,-3,1,-1,-4,2,3,-36,8,16,10,100
3437,0A,FD,0A,F7,01,02,FE,06,0049,10,-3,10,-9,1,2,-2,6,73,3,8,16,10,100
3438,FE,F7,02,F8,FB,06,F8,09,0056,-2,-9,2,-8,-5,6,-8,9,86,-46,8,16,10,100
3439,0A,09,00,01,00,FF,FC,FA,0031,10,9,0,1,0,-1,-4,-6,49,34,8,16,10,100
3440,FE,08,04,07,02,03,F8,06,0012,-2,8,4,7,2,3,-8,6,18,48,8,16,10,100
3441,08,FC,FB,07,FA,03,FC,02,FFB5,8,-4,-5,7,-6,3,-4,2,-75,-101,8,16,10,100
3442,07,FA,FB,09,FD,FA,FF,01,FFE3,7,-6,-5,9,-3,-6,-1,1,-29,0,8,16,10,100
3443,F7,FD,FC,F6,01,06,F8,09,FFD4,-9,-3,-4,-10,1,6,-8,9,-44,-129,8,16,10,100
3444,0A,07,08,08,03,07,01,F8,002E,10,7,8,8,3,7,1,-8,46,69,8,16,10,100
3445,06,02,00,00,01,FC,F6,00,0016,6,2,0,0,1,-4,-10,0,22,20,8,16,10,100
3446,06,F6,0A,FA,FA,02,06,F8,FFE4,6,-10,10,-6,-6,2,6,-8,-28,24,8,16,10,100
3447,07,F8,FD,00,FC,F8,FB,08,FFA3,7,-8,-3,0,-4,-8,-5,8,-93,-42,8,16,10,100
3448,FF,F9,05,02,FE,08,FE,F6,0022,-1,-7,5,2,-2,8,-2,-10,34,-50,8,16,10,100
3449,07,06,02,0A,FB,09,08,03,0046,7,6,2,10,-5,9,8,3,70,135,8,16,10,100
3450,FF,01,08,FB,05,FD,04,06,FFA1,-1,1,8,-5,5,-3,4,6,-95,-101,8,16,10,100
3451,F8,FF,06,03,08,FE,02,02,FFD4,-8,-1,6,3,8,-2,2,2,-44,-88,8,16,10,100
3452,01,06,09,FF,F9,F9,FD,FF,FFF9,1,6,9,-1,-7,-7,-3,-1,-7,-82,8,16,10,100
3453,00,00,FB,F9,FC,07,07,F7,0004,0,0,-5,-7,-4,7,7,-9,4,32,8,16,10,100
3454,09,FF,09,02,03,FA,02,F9,0013,9,-1,9,2,3,-6,2,-7,19,56,8,16,10,100
3455,F8,08,FA,02,03,02,F7,06,004E,-8,8,-6,2,3,2,-9,6,78,136,8,16,10,100
3456,04,FF,09,07,FE,F8,00,03,002F,4,-1,9,7,-2,-8,0,3,47,68,8,16,10,100
3457,F8,FF,01,08,02,FC,01,03,0022,-8,-1,1,8,2,-4,1,3,34,47,8,16,10,100
3458,FD,0A,FB,FB,F6,01,FC,0A,FFA0,-3,10,-5,-5,-10,1,-4,10,-96,-86,8,16,10,100
3459,01,05,F9,F8,F8,FC,02,FB,FFD6,1,5,-7,-8,-8,-4,2,-5,-42,-44,8,16,10,100
3460,F6,02,06,00,02,00,FA,FF,0047,-10,2,6,0,2,0,-6,-1,71,15,8,16,10,100
3461,F8,0A,F9,04,FC,05,07,FF,FFC1,-8,10,-7,4,-4,5,7,-1,-63,-34,8,16,10,100
3462,04,01,F7,07,FD,07,F7,F8,002B,4,1,-9,7,-3,7,-9,-8,43,63,8,16,10,100
3463,04,FB,F7,07,F6,05,F7,FD,0029,4,-5,-9,7,-10,5,-9,-3,41,36,8,16,10,100
3464,07,FD,FE,F9,FD,FA,06,01,FFB8,7,-3,-2,-7,-3,-6,6,1,-72,-94,8,16,10,100
3465,0A,04,FD,FB,09,02,01,F6,FFE3,10,4,-3,-5,9,2,1,-10,-29,116,8,16,10,100
3466,0A,04,03,08,04,05,F8,08,004D,10,4,3,8,4,5,-8,8,77,177,8,16,10,100
3467,05,06,03,F7,FB,F7,05,09,0050,5,6,3,-9,-5,-9,5,9,80,-65,8,16,10,100
3468,08,F7,05,06,F9,FA,FD,05,FFA1,8,-9,5,6,-7,-6,-3,5,-95,-82,8,16,10,100
3469,09,FE,FD,FC,0A,06,07,FD,FFA0,9,-2,-3,-4,10,6,7,-3,-96,-27,8,16,10,100
3470,04,05,08,F6,FD,FE,FD,F7,001B,4,5,8,-10,-3,-2,-3,-9,27,71,8,16,10,100
3471,05,F7,F6,F8,FB,FB,F9,07,FFA3,5,-9,-10,-8,-5,-5,-7,7,-93,-59,8,16,10,100
3472,03,FB,0A,03,FB,01,07,01,0061,3,-5,10,3,-5,1,7,1,97,150,8,16,10,100
3473,05,F8,FC,F7,05,05,F9,FD,0026,5,-8,-4,-9,5,5,-7,-3,38,78,8,16,10,100
3474,F6,05,FA,F6,08,00,01,09,FFB6,-10,5,-6,-10,8,0,1,9,-74,-250,8,16,10,100
3475,00,FB,06,FB,05,07,06,F9,002F,0,-5,6,-5,5,7,6,-7,47,83,8,16,10,100
3476,FB,00,07,F7,0A,F6,FB,FD,0014,-5,0,7,-9,10,-10,-5,-3,20,-38,8,16,10,100
3477,02,FB,07,FE,07,FC,09,04,FFC7,2,-5,7,-2,7,-4,9,4,-57,32,8,16,10,100
3478,05,FA,06,01,05,F7,FD,02,FFFE,5,-6,6,1,5,-9,-3,2,-2,61,8,16,10,100
3479,08,01,01,FE,02,09,06,07,FFEA,8,1,1,-2,2,9,6,7,-22,-5,8,16,10,100
3480,FB,01,F8,FB,02,08,0A,00,003E,-5,1,-8,-5,2,8,10,0,62,-20,8,16,10,100
3481,02,03,F8,FE,05,FA,FC,08,0059,2,3,-8,-2,5,-6,-4,8,89,97,8,16,10,100
3482,00,05,09,0A,05,F7,FD,00,FFA2,0,5,9,10,5,-9,-3,0,-94,-166,8,16,10,100
3483,07,07,F6,05,0A,F6,F6,F8,FF9D,7,7,-10,5,10,-10,-10,-8,-99,-39,8,16,10,100
3484,03,F6,05,FF,07,FA,FB,FB,005A,3,-10,5,-1,7,-6,-5,-5,90,151,8,16,10,100
3485,FC,FB,07,06,06,0A,00,04,FFB5,-4,-5,7,6,6,10,0,4,-75,-125,8,16,10,100
3486,00,FD,04,FC,01,08,FE,02,0013,0,-3,4,-4,1,8,-2,2,19,-21,8,16,10,100
3487,09,FD,F9,07,03,07,F9,F8,003A,9,-3,-7,7,3,7,-7,-8,58,57,8,16,10,100
3488,01,FD,F9,F6,05,02,06,02,003F,1,-3,-7,-10,5,2,6,2,63,0,8,16,10,100
3489,F8,FA,09,05,FA,FE,03,F9,FFA2,-8,-6,9,5,-6,-2,3,-7,-94,-42,8,16,10,100
3490,F9,F6,FF,FD,04,09,03,FF,002A,-7,-10,-1,-3,4,9,3,-1,42,-76,8,16,10,100
3491,08,FA,F8,F7,03,07,01,09,FFC3,8,-6,-8,-9,3,7,1,9,-61,-168,8,16,10,100
3492,F6,02,F8,02,FD,01,08,07,001A,-10,2,-8,2,-3,1,8,7,26,8,8,16,10,100
3493,02,09,F8,09,0A,07,02,00,000C,2,9,-8,9,10,7,2,0,12,79,8,16,10,100
3494,FB,F9,0A,FF,08,FC,04,05,003D,-5,-7,10,-1,8,-4,4,5,61,84,8,16,10,100
3495,FF,07,0A,04,07,06,07,FF,0009,-1,7,10,4,7,6,7,-1,9,110,8,16,10,100
3496,0A,0A,FC,01,02,07,0A,03,0055,10,10,-4,1,2,7,10,3,85,138,8,16,10,100
3497,FB,FF,F6,07,09,01,03,08,FFDE,-5,-1,-10,7,9,1,3,8,-34,-54,8,16,10,100
3498,00,FF,FF,FB,FB,F7,FE,01,FFB5,0,-1,-1,-5,-5,-9,-2,1,-75,-69,8,16,10,100
3499,02,FB,00,F9,00,FC,FC,06,FFAE,2,-5,0,-7,0,-4,-4,6,-82,-104,8,16,10,100
3500,07,0A,FC,0A,03,FD,04,07,0020,7,10,-4,10,3,-3,4,7,32,77,8,16,10,100
3501,07,F9,05,01,0A,04,05,F7,FFA2,7,-7,5,1,10,4,5,-9,-94,-36,8,16,10,100
3502,F6,FA,0A,FA,07,03,05,08,0033,-10,-6,10,-6,7,3,5,8,51,-35,8,16,10,100
3503,00,06,01,08,FF,03,06,0A,001B,0,6,1,8,-1,3,6,10,27,131,8,16,10,100
3504,FC,09,0A,04,FD,FF,F7,F7,FFDD,-4,9,10,4,-3,-1,-9,-9,-35,-158,8,16,10,100
3505,06,FC,F7,00,0A,08,F8,F9,0052,6,-4,-9,0,10,8,-8,-7,82,182,8,16,10,100
3506,FD,F9,F8,F6,06,0A,03,03,0051,-3,-7,-8,-10,6,10,3,3,81,-61,8,16,10,100
3507,F6,00,07,06,04,FF,F8,09,0032,-10,0,7,6,4,-1,-8,9,50,8,8,16,10,100
3508,FB,FE,FB,FC,F9,05,06,03,0046,-5,-2,-5,-4,-7,5,6,3,70,53,8,16,10,100
3509,00,FC,FD,F7,0A,0A,FE,F9,0030,0,-4,-3,-9,10,10,-2,-7,48,77,8,16,10,100
3510,FB,08,01,08,F7,03,05,FE,FFDD,-5,8,1,8,-9,3,5,-2,-35,23,8,16,10,100
3511,04,FC,03,FB,00,06,06,F9,FF9C,4,-4,3,-5,0,6,6,-7,-100,-71,8,16,10,100
3512,05,FA,FE,09,04,04,09,01,0022,5,-6,-2,9,4,4,9,1,34,21,8,16,10,100
3513,0A,FC,F8,0A,02,FF,08,FC,0005,10,-4,-8,10,2,-1,8,-4,5,-75,8,16,10,100
3514,08,01,F6,F7,FF,FE,FC,05,FFC3,8,1,-10,-9,-1,-2,-4,5,-61,-76,8,16,10,100
3515,0A,FF,F6,FA,FA,04,00,09,0049,10,-1,-10,-6,-6,4,0,9,73,-45,8,16,10,100
3516,FC,0A,FE,01,FD,FE,FB,08,FFC0,-4,10,-2,1,-3,-2,-5,8,-64,-54,8,16,10,100
3517,F9,FA,FA,0A,05,05,00,F6,FFE0,-7,-6,-6,10,5,5,0,-10,-32,-197,8,16,10,100
3518,F8,F9,F7,F6,04,F6,03,00,0024,-8,-7,-9,-10,4,-10,3,0,36,47,8,16,10,100
3519,03,FD,F9,03,FF,02,00,F8,0012,3,-3,-7,3,-1,2,0,-8,18,-15,8,16,10,100
3520,FB,01,04,F7,FA,FE,09,F7,FFEE,-5,1,4,-9,-6,-2,9,-9,-18,127,8,16,10,100
3521,F8,F9,FE,00,05,05,FB,04,FFF2,-8,-7,-2,0,5,5,-5,4,-14,-79,8,16,10,100
3522,07,08,05,F8,F7,FB,FF,FA,000A,7,8,5,-8,-9,-5,-1,-6,10,-50,8,16,10,100
3523,01,03,F9,FF,01,F9,08,F9,FFEF,1,3,-7,-1,1,-7,8,-7,-17,-86,8,16,10,100
3524,0A,FD,04,FF,05,F6,05,00,0035,10,-3,4,-1,5,-10,5,0,53,153,8,16,10,100
3525,FC,F9,FD,05,01,FB,00,FE,0022,-4,-7,-3,5,1,-5,0,-2,34,55,8,16,10,100
3526,F9,09,FB,02,0A,F7,00,04,0015,-7,9,-5,2,10,-9,0,4,21,-122,8,16,10,100
3527,02,08,06,FF,03,0A,FE,01,FFC1,2,8,6,-1,3,10,-2,1,-63,10,8,16,10,100
3528,01,FE,08,01,FE,01,F9,FE,0051,1,-2,8,1,-2,1,-7,-2,81,19,8,16,10,100
3529,00,03,F7,FB,FF,0A,F6,03,FFA2,0,3,-9,-5,-1,10,-10,3,-94,11,8,16,10,100
3530,FF,00,FB,FA,05,01,07,FB,0021,-1,0,-5,-6,5,1,7,-5,33,23,8,16,10,100
3531,F8,01,08,FC,F7,FE,F6,FA,0053,-8,1,8,-4,-9,-2,-10,-6,83,97,8,16,10,100
3532,0A,07,FF,FB,03,00,08,F7,FFC2,10,7,-1,-5,3,0,8,-9,-62,5,8,16,10,100
3533,F6,09,05,04,FC,F6,FA,F9,0005,-10,9,5,4,-4,-10,-6,-7,5,-103,8,16,10,100
3534,04,F7,F8,F7,08,09,FF,00,FFF8,4,-9,-8,-9,8,9,-1,0,-8,-49,8,16,10,100
3535,F9,FF,00,F7,FD,03,05,F9,FFD3,-7,-1,0,-9,-3,3,5,-7,-45,36,8,16,10,100
3536,05,05,F8,02,FF,05,02,04,004A,5,5,-8,2,-1,5,2,4,74,86,8,16,10,100
3537,F6,FD,F9,FA,06,07,FF,FF,FFE1,-10,-3,-7,-6,6,7,-1,-1,-31,-99,8,16,10,100
3538,03,09,00,07,02,06,02,07,0005,3,9,0,7,2,6,2,7,5,114,8,16,10,100
3539,F7,09,F6,00,06,F6,FF,09,FFEC,-9,9,-10,0,6,-10,-1,9,-20,-154,8,16,10,100
3540,0A,01,02,08,04,0A,F6,09,FFD3,10,1,2,8,4,10,-10,9,-45,57,8,16,10,100
3541,07,F8,F9,FF,F7,0A,FB,07,0030,7,-8,-7,-1,-9,10,-5,7,48,-67,8,16,10,100
3542,FC,04,FD,F7,04,00,FE,03,FFE3,-4,4,-3,-9,4,0,-2,3,-29,-66,8,16,10,100
