test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
3107,CA,EB,3A,E4,25,0A,EC,2A,22,-0.84375,-0.328125,0.90625,-0.4375,0.578125,0.15625,-0.3125,0.65625,0.53125,-0.578125
3108,17,02,F9,ED,23,25,EB,E3,C6,0.359375,0.03125,-0.109375,-0.296875,0.546875,0.578125,-0.328125,-0.453125,-0.90625,-0.521240234375
3109,E9,ED,D0,02,EF,C7,FD,01,0D,-0.359375,-0.296875,-0.75,0.03125,-0.265625,-0.890625,-0.046875,0.015625,0.203125,0.5986328125
3110,2B,23,2A,D1,01,CA,04,10,E3,0.671875,0.546875,0.65625,-0.734375,0.015625,-0.84375,0.0625,0.25,-0.453125,-1.046630859375
3111,3D,F7,F7,C8,D4,32,C3,1F,F2,0.953125,-0.140625,-0.140625,-0.875,-0.6875,0.78125,-0.953125,0.484375,-0.21875,-1.273681640625
3112,F5,C7,CD,C1,21,FA,F3,14,CB,-0.171875,-0.890625,-0.796875,-0.984375,0.515625,-0.09375,-0.203125,0.3125,-0.828125,-0.97900390625
3113,CD,DB,D8,E1,16,3B,2A,10,19,-0.796875,-0.578125,-0.625,-0.484375,0.34375,0.921875,0.65625,0.25,0.390625,-0.947509765625
3114,FF,14,DE,29,DC,07,2F,E0,2E,-0.015625,0.3125,-0.53125,0.640625,-0.5625,0.109375,0.734375,-0.5,0.71875,0.05126953125
3115,38,CE,16,14,E9,26,E9,CA,CE,0.875,-0.78125,0.34375,0.3125,-0.359375,0.59375,-0.359375,-0.84375,-0.78125,-1.94677734375
3116,36,EF,C3,0B,12,C2,F3,13,29,0.84375,-0.265625,-0.953125,0.171875,0.28125,-0.96875,-0.203125,0.296875,0.640625,1.3798828125
3117,C4,FE,D5,CF,C7,CA,1F,F0,33,-0.9375,-0.03125,-0.671875,-0.765625,-0.890625,-0.84375,0.484375,-0.25,0.796875,1.524169921875
3118,FC,01,1F,1B,2F,2C,FB,38,D1,-0.0625,0.015625,0.484375,0.421875,0.734375,0.6875,-0.078125,0.875,-0.734375,-0.438232421875
3119,06,11,29,2B,40,01,EF,1A,E7,0.09375,0.265625,0.640625,0.671875,1.0,0.015625,-0.265625,0.40625,-0.390625,-0.18994140625
3120,E9,2C,E6,05,D3,05,D6,1F,25,-0.359375,0.6875,-0.40625,0.078125,-0.703125,0.078125,-0.65625,0.484375,0.578125,1.18896484375
3121,F5,EE,07,F0,D6,3A,D3,02,D0,-0.171875,-0.28125,0.109375,-0.25,-0.65625,0.90625,-0.703125,0.03125,-0.75,-0.976806640625
3122,F1,01,E6,0E,C5,0A,DE,F3,E8,-0.234375,0.015625,-0.40625,0.21875,-0.921875,0.15625,-0.53125,-0.203125,-0.375,0.014892578125
3123,04,3F,CF,DE,EA,CE,16,CC,2E,0.0625,0.984375,-0.765625,-0.53125,-0.34375,-0.78125,0.34375,-0.8125,0.71875,0.0966796875
3124,FF,DC,1F,D8,0D,36,29,26,2B,-0.015625,-0.5625,0.484375,-0.625,0.203125,0.84375,0.640625,0.59375,0.671875,0.13330078125
3125,35,31,E4,C1,F5,FD,07,34,1C,0.828125,0.765625,-0.4375,-0.984375,-0.171875,-0.046875,0.109375,0.8125,0.4375,-0.58837890625
3126,C4,DE,21,39,13,03,3E,13,CF,-0.9375,-0.53125,0.515625,0.890625,0.296875,0.046875,0.96875,0.296875,-0.765625,-0.304931640625
3127,1C,13,CE,34,30,E6,31,36,E3,0.4375,0.296875,-0.78125,0.8125,0.75,-0.40625,0.765625,0.84375,-0.453125,-0.158203125
3128,23,05,EB,1E,29,D8,05,15,24,0.546875,0.078125,-0.328125,0.46875,0.640625,-0.625,0.078125,0.328125,0.5625,0.9921875
3129,0F,2F,03,CC,26,3C,3B,16,2E,0.234375,0.734375,0.046875,-0.8125,0.59375,0.9375,0.921875,0.34375,0.71875,1.310302734375
3130,C6,1E,DA,CD,CC,10,22,F4,19,-0.90625,0.46875,-0.59375,-0.796875,-0.8125,0.25,0.53125,-0.1875,0.390625,1.078125
3131,ED,03,10,01,2F,DB,2D,1D,11,-0.296875,0.046875,0.25,0.015625,0.734375,-0.578125,0.703125,0.453125,0.265625,0.203369140625
3132,07,30,1A,F6,1D,F0,34,E1,37,0.109375,0.75,0.40625,-0.15625,0.453125,-0.25,0.8125,-0.484375,0.859375,1.127197265625
3133,25,3C,E0,E3,03,D7,27,FB,CC,0.578125,0.9375,-0.5,-0.453125,0.046875,-0.640625,0.609375,-0.078125,-0.8125,-1.6552734375
3134,E2,DD,15,31,40,CD,FF,36,04,-0.46875,-0.546875,0.328125,0.765625,1.0,-0.796875,-0.015625,0.84375,0.0625,0.67041015625
3135,C7,1B,3D,CE,D4,2E,22,F0,38,-0.890625,0.421875,0.953125,-0.78125,-0.6875,0.71875,0.53125,-0.25,0.875,2.4921875
3136,DF,13,E4,01,E4,D0,F1,1D,E6,-0.515625,0.296875,-0.4375,0.015625,-0.4375,-0.75,-0.234375,0.453125,-0.40625,-0.293701171875
3137,06,CF,1E,13,C5,29,EA,32,DD,0.09375,-0.765625,0.46875,0.296875,-0.921875,0.640625,-0.34375,0.78125,-0.546875,-1.052978515625
3138,05,CC,CC,28,FD,D6,EF,CE,06,0.078125,-0.8125,-0.8125,0.625,-0.046875,-0.65625,-0.265625,-0.78125,0.09375,0.350830078125
3139,3D,3A,D3,C7,E6,C1,CA,E4,39,0.953125,0.90625,-0.703125,-0.890625,-0.40625,-0.984375,-0.84375,-0.4375,0.890625,0.59423828125
3140,2E,0C,2C,17,23,E4,06,FF,D3,0.71875,0.1875,0.6875,0.359375,0.546875,-0.4375,0.09375,-0.015625,-0.703125,-0.333251953125
3141,C3,12,13,F4,D1,F6,EE,30,2B,-0.953125,0.28125,0.296875,-0.1875,-0.734375,-0.15625,-0.28125,0.75,0.671875,1.103759765625
3142,CB,17,E0,CE,E6,D9,F5,C9,F5,-0.828125,0.359375,-0.5,-0.78125,-0.40625,-0.609375,-0.171875,-0.859375,-0.171875,0.702880859375
3143,E4,37,CC,E2,35,04,FB,EB,C8,-0.4375,0.859375,-0.8125,-0.46875,0.828125,0.0625,-0.078125,-0.328125,-0.875,-0.96630859375
3144,2A,25,E0,03,0E,1F,18,03,E2,0.65625,0.578125,-0.5,0.046875,0.21875,0.484375,0.375,0.046875,-0.46875,-0.23046875
3145,DF,12,0F,20,06,29,21,3B,23,-0.515625,0.28125,0.234375,0.5,0.09375,0.640625,0.515625,0.921875,0.546875,1.260498046875
3146,13,01,E7,2B,DD,31,ED,37,39,0.296875,0.015625,-0.390625,0.671875,-0.546875,0.765625,-0.296875,0.859375,0.890625,1.43359375
3147,C5,F8,23,22,09,F0,D3,DE,20,-0.921875,-0.125,0.546875,0.53125,0.140625,-0.25,-0.703125,-0.53125,0.5,-0.26513671875
3148,26,2A,DA,01,CD,12,34,FB,FD,0.59375,0.65625,-0.59375,0.015625,-0.796875,0.28125,0.8125,-0.078125,-0.046875,-0.819091796875
3149,C3,20,38,2B,26,C1,03,D4,15,-0.953125,0.5,0.875,0.671875,0.59375,-0.984375,0.046875,-0.6875,0.328125,-1.15087890625
3150,C4,26,EA,38,3C,CB,29,D7,FE,-0.9375,0.59375,-0.34375,0.875,0.9375,-0.828125,0.640625,-0.640625,-0.03125,-2.1826171875
3151,C6,DC,C9,E2,13,E3,2B,17,C3,-0.90625,-0.5625,-0.859375,-0.46875,0.296875,-0.453125,0.671875,0.359375,-0.953125,-1.713134765625
3152,FC,D1,1E,2D,23,D2,E5,F8,35,-0.0625,-0.734375,0.46875,0.703125,0.546875,-0.71875,-0.421875,-0.125,0.828125,1.0361328125
3153,F9,0B,1F,11,C7,E7,F6,C8,F5,-0.109375,0.171875,0.484375,0.265625,-0.890625,-0.390625,-0.15625,-0.875,-0.171875,-0.44970703125
3154,0A,1F,34,3F,FD,03,C5,CD,DD,0.15625,0.484375,0.8125,0.984375,-0.046875,0.046875,-0.921875,-0.796875,-0.546875,-2.06494140625
3155,D5,DB,31,CA,03,19,DD,F6,D5,-0.671875,-0.578125,0.765625,-0.84375,0.046875,0.390625,-0.546875,-0.15625,-0.671875,-1.216064453125
3156,3F,F7,DF,35,DF,EB,CD,C2,03,0.984375,-0.140625,-0.515625,0.828125,-0.515625,-0.328125,-0.796875,-0.96875,0.046875,-0.805908203125
3157,12,38,D6,3B,19,35,E5,05,24,0.28125,0.875,-0.65625,0.921875,0.390625,0.828125,-0.421875,0.078125,0.5625,1.745849609375
3158,21,28,C8,22,FD,05,E6,F3,17,0.515625,0.625,-0.875,0.53125,-0.046875,0.078125,-0.40625,-0.203125,0.359375,0.631591796875
3159,3B,30,CA,39,37,DD,C8,35,FD,0.921875,0.75,-0.84375,0.890625,0.859375,-0.546875,-0.875,0.828125,-0.046875,1.81103515625
3160,C7,EB,20,D5,CF,32,FF,29,E8,-0.890625,-0.328125,0.5,-0.671875,-0.765625,0.78125,-0.015625,0.640625,-0.375,-0.3876953125
3161,0C,01,37,38,1C,FE,32,3C,DB,0.1875,0.015625,0.859375,0.875,0.4375,-0.03125,0.78125,0.9375,-0.578125,0.9951171875
3162,F9,D0,DB,1F,F0,29,CB,01,EC,-0.109375,-0.75,-0.578125,0.484375,-0.25,0.640625,-0.828125,0.015625,-0.3125,-0.279296875
3163,36,EC,0C,FE,EB,FE,15,E1,25,0.84375,-0.3125,0.1875,-0.03125,-0.328125,-0.03125,0.328125,-0.484375,0.578125,0.3876953125
3164,FF,EE,15,34,D5,EE,F3,1C,3B,-0.015625,-0.28125,0.328125,0.8125,-0.671875,-0.28125,-0.203125,0.4375,0.921875,1.30029296875
3165,09,FF,DE,D2,1B,3D,F9,17,10,0.140625,-0.015625,-0.53125,-0.71875,0.421875,0.953125,-0.109375,0.359375,0.25,0.09423828125
3166,E9,37,01,37,EC,D5,E3,17,EB,-0.359375,0.859375,0.015625,0.859375,-0.3125,-0.671875,-0.453125,0.359375,-0.328125,-0.491455078125
3167,0B,DA,F2,D5,E0,CD,2A,34,2C,0.171875,-0.59375,-0.21875,-0.671875,-0.5,-0.796875,0.65625,0.8125,0.6875,0.38525390625
3168,D0,E8,07,29,01,D3,01,C9,0D,-0.75,-0.375,0.109375,0.640625,0.015625,-0.703125,0.015625,-0.859375,0.203125,-0.09375
3169,C6,1F,30,E2,C1,1F,27,12,C0,-0.90625,0.484375,0.75,-0.46875,-0.984375,0.484375,0.609375,0.28125,-1.0,0.451904296875
3170,D2,F7,11,20,19,F4,F4,CE,35,-0.71875,-0.140625,0.265625,0.5,0.390625,-0.1875,-0.1875,-0.78125,0.828125,0.13330078125
3171,F5,1C,F8,1A,25,F7,C8,C1,36,-0.171875,0.4375,-0.125,0.40625,0.578125,-0.140625,-0.875,-0.984375,0.84375,0.392333984375
3172,34,C2,EF,EC,E1,CC,D0,C2,E3,0.8125,-0.96875,-0.265625,-0.3125,-0.484375,-0.8125,-0.75,-0.96875,-0.453125,0.4423828125
3173,CC,CD,1E,30,38,E1,D7,21,DC,-0.8125,-0.796875,0.46875,0.75,0.875,-0.484375,-0.640625,0.515625,-0.5625,-0.801025390625
3174,1B,E0,D9,D7,CC,31,C0,29,D8,0.421875,-0.5,-0.609375,-0.640625,-0.8125,0.765625,-1.0,0.640625,-0.625,-1.151611328125
3175,F2,CA,29,C7,D3,D0,DD,31,EB,-0.21875,-0.84375,0.640625,-0.890625,-0.703125,-0.75,-0.546875,0.765625,-0.328125,-0.57373046875
3176,D0,28,D8,01,CE,C1,D9,26,F2,-0.75,0.625,-0.625,0.015625,-0.78125,-0.984375,-0.609375,0.59375,-0.21875,0.14208984375
3177,CF,31,D5,C7,1B,3C,EC,38,CF,-0.765625,0.765625,-0.671875,-0.890625,0.421875,0.9375,-0.3125,0.875,-0.765625,-0.940185546875
3178,E8,21,D9,D6,29,3C,E3,F4,DC,-0.375,0.515625,-0.609375,-0.65625,0.640625,0.9375,-0.453125,-0.1875,-0.5625,0.079833984375
3179,E3,12,2F,35,3D,DE,EA,D8,34,-0.453125,0.28125,0.734375,0.828125,0.953125,-0.53125,-0.34375,-0.625,0.8125,-0.538818359375
3180,F3,E1,CE,F0,C8,C1,07,38,21,-0.203125,-0.484375,-0.78125,-0.25,-0.875,-0.984375,0.109375,0.875,0.515625,0.865966796875
3181,F6,29,27,E1,EF,C2,D4,FB,DA,-0.15625,0.640625,0.609375,-0.484375,-0.265625,-0.96875,-0.6875,-0.078125,-0.59375,-1.553955078125
3182,11,ED,37,E6,01,2B,C0,05,FC,0.265625,-0.296875,0.859375,-0.40625,0.015625,0.671875,-1.0,0.078125,-0.0625,-1.14892578125
3183,C0,29,32,CB,FF,23,13,FF,DA,-1.0,0.640625,0.78125,-0.828125,-0.015625,0.546875,0.296875,-0.015625,-0.59375,0.01708984375
3184,34,DB,DA,CA,06,33,E4,F3,16,0.8125,-0.578125,-0.59375,-0.84375,0.09375,0.796875,-0.4375,-0.203125,0.34375,0.390380859375
3185,20,C9,0C,2A,09,D7,D6,07,06,0.5,-0.859375,0.1875,0.65625,0.140625,-0.640625,-0.65625,0.109375,0.09375,0.663330078125
3186,F6,29,CD,10,3C,E5,F0,CE,F0,-0.15625,0.640625,-0.796875,0.25,0.9375,-0.421875,-0.25,-0.78125,-0.25,-0.662841796875
3187,23,EF,02,3F,C1,C7,1A,34,D9,0.546875,-0.265625,0.03125,0.984375,-0.984375,-0.890625,0.40625,0.8125,-0.609375,-0.0986328125
3188,EC,D8,ED,DB,23,0B,3A,FA,C8,-0.3125,-0.625,-0.296875,-0.578125,0.546875,0.171875,0.90625,-0.09375,-0.875,-1.3681640625
3189,15,28,2D,15,06,25,0D,0B,EB,0.328125,0.625,0.703125,0.328125,0.09375,0.578125,0.203125,0.171875,-0.328125,0.26318359375
3190,32,18,D9,F4,0C,F7,3E,21,31,0.78125,0.375,-0.609375,-0.1875,0.1875,-0.140625,0.96875,0.515625,0.765625,0.17236328125
3191,F1,2C,D6,35,33,FD,20,C4,3C,-0.234375,0.6875,-0.65625,0.828125,0.796875,-0.046875,0.5,-0.9375,0.9375,-0.385986328125
3192,EA,3A,0A,F9,21,F7,05,02,C7,-0.34375,0.90625,0.15625,-0.109375,0.515625,-0.140625,0.078125,0.03125,-0.890625,-1.1865234375
3193,21,FB,CC,14,02,D6,F3,3C,F8,0.515625,-0.078125,-0.8125,0.3125,0.03125,-0.65625,-0.203125,0.9375,-0.125,0.400390625
3194,DB,11,D9,FA,30,DF,11,09,EB,-0.578125,0.265625,-0.609375,-0.09375,0.75,-0.515625,0.265625,0.140625,-0.328125,-1.07373046875
3195,1B,3B,CC,15,08,30,2C,C4,21,0.421875,0.921875,-0.8125,0.328125,0.125,0.75,0.6875,-0.9375,0.515625,0.3935546875
3196,DC,0D,EA,39,15,3D,D6,3E,C4,-0.5625,0.203125,-0.34375,0.890625,0.328125,0.953125,-0.65625,0.96875,-0.9375,0.159912109375
3197,0D,3A,08,3F,0A,CF,EA,18,F3,0.203125,0.90625,0.125,0.984375,0.15625,-0.765625,-0.34375,0.375,-0.203125,-0.5390625
3198,ED,E6,2F,0A,E2,0A,FF,DF,DF,-0.296875,-0.40625,0.734375,0.15625,-0.46875,0.15625,-0.015625,-0.515625,-0.515625,-0.531982421875
3199,08,FE,1C,E8,F8,EE,04,ED,FB,0.125,-0.03125,0.4375,-0.375,-0.125,-0.28125,0.0625,-0.296875,-0.078125,0.0537109375
3200,FA,CC,F7,3D,FA,D0,D9,0C,32,-0.09375,-0.8125,-0.140625,0.953125,-0.09375,-0.75,-0.609375,0.1875,0.78125,1.663818359375
3201,DD,F2,F2,E1,0B,02,DC,11,2A,-0.546875,-0.21875,-0.21875,-0.484375,0.171875,0.03125,-0.5625,0.265625,0.65625,0.5498046875
3202,C5,FC,E6,D9,F2,39,34,3D,20,-0.921875,-0.0625,-0.40625,-0.609375,-0.21875,0.890625,0.8125,0.953125,0.5,-0.264892578125
3203,30,D2,E0,FC,37,37,EF,3B,EC,0.75,-0.71875,-0.5,-0.0625,0.859375,0.859375,-0.265625,0.921875,-0.3125,-0.21044921875
3204,FA,1B,E9,F1,3B,3E,ED,39,27,-0.09375,0.421875,-0.359375,-0.234375,0.921875,0.96875,-0.296875,0.890625,0.609375,0.82958984375
3205,C6,1D,D5,14,FB,17,12,31,14,-0.90625,0.453125,-0.671875,0.3125,-0.078125,0.359375,0.28125,0.765625,0.3125,0.596435546875
3206,EC,11,1C,F1,C1,F2,1D,33,D9,-0.3125,0.265625,0.4375,-0.234375,-0.984375,-0.21875,0.453125,0.796875,-0.609375,-0.348388671875
3207,E9,EE,34,D6,23,FC,D4,D6,DF,-0.359375,-0.28125,0.8125,-0.65625,0.546875,-0.0625,-0.6875,-0.65625,-0.515625,-0.822509765625
3208,E9,2E,18,E6,21,DF,FB,FA,C9,-0.359375,0.71875,0.375,-0.40625,0.515625,-0.515625,-0.078125,-0.09375,-0.859375,-1.406494140625
3209,3C,0B,3A,E6,3D,EC,D1,FB,3E,0.9375,0.171875,0.90625,-0.40625,0.953125,-0.3125,-0.734375,-0.078125,0.96875,1.1748046875
3210,D2,FF,D3,EA,23,D4,28,2A,04,-0.71875,-0.015625,-0.703125,-0.34375,0.546875,-0.6875,0.625,0.65625,0.0625,-0.98486328125
3211,CA,F1,0C,E8,25,F4,EB,E2,0E,-0.84375,-0.234375,0.1875,-0.375,0.578125,-0.1875,-0.328125,-0.46875,0.21875,-0.11083984375
3212,F0,2E,38,32,38,D7,22,3A,04,-0.25,0.71875,0.875,0.78125,0.875,-0.640625,0.53125,0.90625,0.0625,0.55615234375
3213,07,24,DF,C5,06,F6,D0,F4,C1,0.109375,0.5625,-0.515625,-0.921875,0.09375,-0.15625,-0.75,-0.1875,-0.984375,-0.50244140625
3214,CB,32,D2,18,FD,2C,38,CB,F5,-0.828125,0.78125,-0.71875,0.375,-0.046875,0.6875,0.875,-0.828125,-0.171875,-0.535400390625
3215,21,D2,0F,DE,18,31,F8,D1,F7,0.515625,-0.71875,0.234375,-0.53125,0.375,0.765625,-0.125,-0.734375,-0.140625,-0.13671875
3216,D9,D9,40,1A,14,C9,D2,05,1F,-0.609375,-0.609375,1.0,0.40625,0.3125,-0.859375,-0.71875,0.078125,0.484375,0.130615234375
3217,15,02,F2,C3,05,06,14,CA,EA,0.328125,0.03125,-0.21875,-0.953125,0.078125,0.09375,0.3125,-0.84375,-0.34375,0.420654296875
3218,35,0D,DF,CA,E1,EB,E5,02,37,0.828125,0.203125,-0.515625,-0.84375,-0.484375,-0.328125,-0.421875,0.03125,0.859375,0.582763671875
3219,17,EB,38,F6,1D,1F,3A,01,DB,0.359375,-0.328125,0.875,-0.15625,0.453125,0.484375,0.90625,0.015625,-0.578125,0.21630859375
3220,31,16,E1,D1,28,19,D9,EA,09,0.765625,0.34375,-0.484375,-0.734375,0.625,0.390625,-0.609375,-0.34375,0.140625,1.301025390625
3221,2E,D7,01,E9,21,FE,ED,E8,FA,0.71875,-0.640625,0.015625,-0.359375,0.515625,-0.03125,-0.296875,-0.375,-0.09375,0.427001953125
3222,C5,13,CB,32,0B,24,F2,34,FD,-0.921875,0.296875,-0.828125,0.78125,0.171875,0.5625,-0.21875,0.8125,-0.046875,0.777587890625
3223,FF,38,3C,2F,EC,09,34,10,FA,-0.015625,0.875,0.9375,0.734375,-0.3125,0.140625,0.8125,0.25,-0.09375,0.9794921875
3224,D1,E3,31,2F,D2,D3,25,19,1D,-0.734375,-0.453125,0.765625,0.734375,-0.71875,-0.703125,0.578125,0.390625,0.453125,2.029052734375
3225,FD,EF,19,08,D3,33,2A,F1,F5,-0.046875,-0.265625,0.390625,0.125,-0.703125,0.796875,0.65625,-0.234375,-0.171875,-0.12353515625
3226,3E,CD,31,1E,03,2D,1F,13,0A,0.96875,-0.796875,0.765625,0.46875,0.046875,0.703125,0.484375,0.296875,0.15625,0.1513671875
3227,C7,D1,E9,0D,1B,C2,0E,21,17,-0.890625,-0.734375,-0.359375,0.203125,0.421875,-0.96875,0.21875,0.515625,0.359375,0.72119140625
3228,FD,ED,3A,D9,E2,17,2A,C7,37,-0.046875,-0.296875,0.90625,-0.609375,-0.46875,0.359375,0.65625,-0.890625,0.859375,1.912109375
3229,C3,1F,3B,DA,D7,21,2A,1A,EC,-0.953125,0.484375,0.921875,-0.59375,-0.640625,0.515625,0.65625,0.40625,-0.3125,0.91162109375
3230,C3,40,DB,19,E0,D7,FF,3C,0D,-0.953125,1.0,-0.578125,0.390625,-0.5,-0.640625,-0.015625,0.9375,0.203125,0.414306640625
3231,2D,0F,EB,EA,E9,23,25,15,2A,0.703125,0.234375,-0.328125,-0.34375,-0.359375,0.546875,0.578125,0.328125,0.65625,0.229248046875
3232,E3,23,FA,E0,FE,23,C2,D1,25,-0.453125,0.546875,-0.09375,-0.5,-0.03125,0.546875,-0.96875,-0.734375,0.578125,1.349365234375
3233,2A,D1,D1,F7,FD,C1,FE,26,DB,0.65625,-0.734375,-0.734375,-0.140625,-0.046875,-0.984375,-0.03125,0.59375,-0.578125,0.053466796875
3234,16,C2,F3,EE,FF,2E,CA,D6,DB,0.34375,-0.96875,-0.203125,-0.28125,-0.015625,0.71875,-0.84375,-0.65625,-0.578125,-0.923828125
3235,F5,12,30,F0,31,1E,FF,1D,F9,-0.171875,0.28125,0.75,-0.25,0.765625,0.46875,-0.015625,0.453125,-0.109375,-0.234130859375
3236,CE,23,D1,10,FE,3D,C9,3D,23,-0.78125,0.546875,-0.734375,0.25,-0.03125,0.953125,-0.859375,0.953125,0.546875,1.9619140625
3237,2F,30,03,FC,08,E7,FA,F9,12,0.734375,0.75,0.046875,-0.0625,0.125,-0.390625,-0.09375,-0.109375,0.28125,0.08251953125
3238,F5,33,3B,C7,38,E8,E9,31,E5,-0.171875,0.796875,0.921875,-0.890625,0.875,-0.375,-0.359375,0.765625,-0.421875,-1.88427734375
3239,CA,3E,1C,02,FA,1E,EB,FD,F1,-0.84375,0.96875,0.4375,0.03125,-0.09375,0.46875,-0.328125,-0.046875,-0.234375,0.15380859375
3240,15,3E,3C,0D,C6,CD,07,10,1A,0.328125,0.96875,0.9375,0.203125,-0.90625,-0.796875,0.109375,0.25,0.40625,-0.509765625
3241,C8,EB,C3,C0,3D,09,C6,D8,08,-0.875,-0.328125,-0.953125,-1.0,0.953125,0.140625,-0.90625,-0.625,0.125,0.733642578125
3242,FC,3B,36,15,D1,F1,10,F0,FF,-0.0625,0.921875,0.84375,0.328125,-0.734375,-0.234375,0.25,-0.25,-0.015625,-0.056884765625
3243,15,E4,D3,CE,D0,1C,04,18,30,0.328125,-0.4375,-0.703125,-0.78125,-0.75,0.4375,0.0625,0.375,0.75,-0.0244140625
3244,25,38,FC,32,0E,D3,23,E9,0F,0.578125,0.875,-0.0625,0.78125,0.21875,-0.703125,0.546875,-0.359375,0.234375,-0.5693359375
3245,08,CF,D5,04,06,F4,37,1D,28,0.125,-0.765625,-0.671875,0.0625,0.09375,-0.1875,0.859375,0.453125,0.625,0.231201171875
3246,0A,3C,27,E0,20,3D,0E,FC,F2,0.15625,0.9375,0.609375,-0.5,0.5,0.953125,0.21875,-0.0625,-0.21875,0.91748046875
3247,E9,36,EB,DF,14,CC,D1,25,D1,-0.359375,0.84375,-0.328125,-0.515625,0.3125,-0.8125,-0.734375,0.578125,-0.734375,-1.58935546875
3248,C5,EE,25,E1,E7,E1,16,E1,09,-0.921875,-0.28125,0.578125,-0.484375,-0.390625,-0.484375,0.34375,-0.484375,0.140625,1.0703125
3249,09,16,D4,36,3C,18,E2,3C,1C,0.140625,0.34375,-0.6875,0.84375,0.9375,0.375,-0.46875,0.9375,0.4375,1.8115234375
3250,03,1A,C2,CF,3E,D3,2D,D6,3E,0.046875,0.40625,-0.96875,-0.765625,0.96875,-0.703125,0.703125,-0.65625,0.96875,0.5498046875
3251,EE,34,D1,D7,39,D3,33,CE,18,-0.28125,0.8125,-0.734375,-0.640625,0.890625,-0.703125,0.796875,-0.78125,0.375,-0.531494140625
3252,0F,07,17,3D,E1,E6,F3,E2,37,0.234375,0.109375,0.359375,0.953125,-0.484375,-0.40625,-0.203125,-0.46875,0.859375,0.181640625
3253,FD,F1,E4,30,E2,1D,06,DE,1E,-0.046875,-0.234375,-0.4375,0.75,-0.46875,0.453125,0.09375,-0.53125,0.46875,-0.054931640625
3254,FB,CC,15,3E,D4,F9,01,15,DD,-0.078125,-0.8125,0.328125,0.96875,-0.6875,-0.109375,0.015625,0.328125,-0.546875,-0.081298828125
3255,C9,40,FF,01,2D,C0,FF,CD,D0,-0.859375,1.0,-0.015625,0.015625,0.703125,-1.0,-0.015625,-0.796875,-0.75,-2.366455078125
3256,C7,CE,FF,23,FF,31,24,C4,D7,-0.890625,-0.78125,-0.015625,0.546875,-0.015625,0.765625,0.5625,-0.9375,-0.640625,-1.746337890625
3257,19,E6,3B,E6,D4,DB,36,40,E3,0.390625,-0.40625,0.921875,-0.40625,-0.6875,-0.578125,0.84375,1.0,-0.453125,-0.115234375
3258,01,EA,C8,10,E3,DB,26,37,29,0.015625,-0.34375,-0.875,0.25,-0.453125,-0.578125,0.59375,0.859375,0.640625,0.527587890625
3259,D6,17,09,FA,28,EB,38,21,CA,-0.65625,0.359375,0.140625,-0.09375,0.625,-0.328125,0.875,0.515625,-0.84375,-1.297119140625
3260,D8,E4,06,DC,18,28,30,F7,F4,-0.625,-0.4375,0.09375,-0.5625,0.375,0.625,0.75,-0.140625,-0.1875,-0.5458984375
3261,2D,D4,01,D6,F1,16,E5,34,1D,0.703125,-0.6875,0.015625,-0.65625,-0.234375,0.34375,-0.421875,0.8125,0.453125,-0.48779296875
3262,13,32,30,03,1C,3B,3E,34,2A,0.296875,0.78125,0.75,0.046875,0.4375,0.921875,0.96875,0.8125,0.65625,2.27099609375
3263,FD,EA,E5,30,2C,E9,D1,17,29,-0.046875,-0.34375,-0.421875,0.75,0.6875,-0.359375,-0.734375,0.359375,0.640625,1.311279296875
3264,38,03,C9,E8,D4,36,31,D4,21,0.875,0.046875,-0.859375,-0.375,-0.6875,0.84375,0.765625,-0.6875,0.515625,-0.446533203125
3265,DC,13,02,17,DD,EF,FD,01,02,-0.5625,0.296875,0.03125,0.359375,-0.546875,-0.265625,-0.046875,0.015625,0.03125,0.26416015625
3266,12,F2,C1,D0,0B,15,2A,1A,F0,0.28125,-0.21875,-0.984375,-0.75,0.171875,0.328125,0.65625,0.40625,-0.25,-1.22412109375
3267,01,33,2C,31,DA,2D,D9,E5,EF,0.015625,0.796875,0.6875,0.765625,-0.59375,0.703125,-0.609375,-0.421875,-0.265625,-0.45654296875
3268,E5,12,C8,FA,3C,2B,08,02,02,-0.421875,0.28125,-0.875,-0.09375,0.9375,0.671875,0.125,0.03125,0.03125,-0.28759765625
3269,CD,21,3E,CF,03,C7,F2,30,3D,-0.796875,0.515625,0.96875,-0.765625,0.046875,-0.890625,-0.21875,0.75,0.953125,-0.32958984375
3270,D2,23,2C,2A,37,D4,DC,EE,01,-0.71875,0.546875,0.6875,0.65625,0.859375,-0.6875,-0.5625,-0.28125,0.015625,-1.54931640625
3271,C6,C1,2D,12,07,01,E1,CC,2C,-0.90625,-0.984375,0.703125,0.28125,0.109375,0.015625,-0.484375,-0.8125,0.6875,0.00390625
3272,F2,E5,3F,21,01,F3,E0,08,E2,-0.21875,-0.421875,0.984375,0.515625,0.015625,-0.203125,-0.5,0.125,-0.46875,-0.814208984375
3273,32,D4,EE,0E,26,26,CF,12,0A,0.78125,-0.6875,-0.28125,0.21875,0.59375,0.59375,-0.765625,0.28125,0.15625,0.48876953125
