# vector_id a_hex b_hex golden_hex delta sign_case
37884 5001 43F9 43FA 5112 same_sign
37885 5001 43FA 43FB 5113 same_sign
37886 5001 43FB 43FC 5114 same_sign
37887 5001 43FC 43FD 5115 same_sign
37888 5001 43FD 43FE 5116 same_sign
37889 5001 43FE 43FF 5117 same_sign
37890 5001 43FF 4400 5118 same_sign
37891 5001 4400 4401 5119 same_sign
37892 5001 4401 4402 5120 same_sign
37893 5001 4402 4403 5121 same_sign
37894 5001 4403 4404 5122 same_sign
37895 5001 4404 4405 5123 same_sign
37896 5001 4405 4406 5124 same_sign
37897 5001 4406 4407 5125 same_sign
37898 5001 4407 4408 5126 same_sign
37899 5001 4408 4409 5127 same_sign
37900 5001 4409 440A 5128 same_sign
37901 5001 440A 440B 5129 same_sign
37902 5001 440B 440C 5130 same_sign
37903 5001 440C 440D 5131 same_sign
37904 5001 440D 440E 5132 same_sign
37905 5001 440E 440F 5133 same_sign
37906 5001 440F 4410 5134 same_sign
37907 5001 4410 4411 5135 same_sign
37908 5001 4411 4412 5136 same_sign
37909 5001 4412 4413 5137 same_sign
37910 5001 4413 4414 5138 same_sign
37911 5001 4414 4415 5139 same_sign
37912 5001 4415 4416 5140 same_sign
37913 5001 4416 4417 5141 same_sign
37914 5001 4417 4418 5142 same_sign
37915 5001 4418 4419 5143 same_sign
37916 5001 4419 441A 5144 same_sign
37917 5001 441A 441B 5145 same_sign
37918 5001 441B 441C 5146 same_sign
37919 5001 441C 441D 5147 same_sign
37920 5001 441D 441E 5148 same_sign
37921 5001 441E 441F 5149 same_sign
37922 5001 441F 4420 5150 same_sign
37923 5001 4420 4421 5151 same_sign
37924 5001 4421 4422 5152 same_sign
37925 5001 4422 4423 5153 same_sign
37926 5001 4423 4424 5154 same_sign
37927 5001 4424 4425 5155 same_sign
37928 5001 4425 4426 5156 same_sign
37929 5001 4426 4427 5157 same_sign
37930 5001 4427 4428 5158 same_sign
37931 5001 4428 4429 5159 same_sign
37932 5001 4429 442A 5160 same_sign
37933 5001 442A 442B 5161 same_sign
37934 5001 442B 442C 5162 same_sign
37935 5001 442C 442D 5163 same_sign
37936 5001 442D 442E 5164 same_sign
37937 5001 442E 442F 5165 same_sign
37938 5001 442F 4430 5166 same_sign
37939 5001 4430 4431 5167 same_sign
37940 5001 4431 4432 5168 same_sign
37941 5001 4432 4433 5169 same_sign
37942 5001 4433 4434 5170 same_sign
37943 5001 4434 4435 5171 same_sign
37944 5001 4435 4436 5172 same_sign
37945 5001 4436 4437 5173 same_sign
37946 5001 4437 4438 5174 same_sign
37947 5001 4438 4439 5175 same_sign
37948 5001 4439 443A 5176 same_sign
37949 5001 443A 443B 5177 same_sign
37950 5001 443B 443C 5178 same_sign
37951 5001 443C 443D 5179 same_sign
37952 5001 443D 443E 5180 same_sign
37953 5001 443E 443F 5181 same_sign
37954 5001 443F 4440 5182 same_sign
37955 5001 4440 4441 5183 same_sign
37956 5001 4441 4442 5184 same_sign
37957 5001 4442 4443 5185 same_sign
37958 5001 4443 4444 5186 same_sign
37959 5001 4444 4445 5187 same_sign
37960 5001 4445 4446 5188 same_sign
37961 5001 4446 4447 5189 same_sign
37962 5001 4447 4448 5190 same_sign
37963 5001 4448 4449 5191 same_sign
37964 5001 4449 444A 5192 same_sign
37965 5001 444A 444B 5193 same_sign
37966 5001 444B 444C 5194 same_sign
37967 5001 444C 444D 5195 same_sign
37968 5001 444D 444E 5196 same_sign
37969 5001 444E 444F 5197 same_sign
37970 5001 444F 4450 5198 same_sign
37971 5001 4450 4451 5199 same_sign
37972 5001 4451 4452 5200 same_sign
37973 5001 4452 4453 5201 same_sign
37974 5001 4453 4454 5202 same_sign
37975 5001 4454 4455 5203 same_sign
37976 5001 4455 4456 5204 same_sign
37977 5001 4456 4457 5205 same_sign
37978 5001 4457 4458 5206 same_sign
37979 5001 4458 4459 5207 same_sign
37980 5001 4459 445A 5208 same_sign
37981 5001 445A 445B 5209 same_sign
37982 5001 445B 445C 5210 same_sign
37983 5001 445C 445D 5211 same_sign
37984 5001 445D 445E 5212 same_sign
37985 5001 445E 445F 5213 same_sign
37986 5001 445F 4460 5214 same_sign
37987 5001 4460 4461 5215 same_sign
37988 5001 4461 4462 5216 same_sign
37989 5001 4462 4463 5217 same_sign
37990 5001 4463 4464 5218 same_sign
37991 5001 4464 4465 5219 same_sign
37992 5001 4465 4466 5220 same_sign
37993 5001 4466 4467 5221 same_sign
37994 5001 4467 4468 5222 same_sign
37995 5001 4468 4469 5223 same_sign
37996 5001 4469 446A 5224 same_sign
37997 5001 446A 446B 5225 same_sign
37998 5001 446B 446C 5226 same_sign
37999 5001 446C 446D 5227 same_sign
38000 5001 446D 446E 5228 same_sign
38001 5001 446E 446F 5229 same_sign
38002 5001 446F 4470 5230 same_sign
38003 5001 4470 4471 5231 same_sign
38004 5001 4471 4472 5232 same_sign
38005 5001 4472 4473 5233 same_sign
38006 5001 4473 4474 5234 same_sign
38007 5001 4474 4475 5235 same_sign
38008 5001 4475 4476 5236 same_sign
38009 5001 4476 4477 5237 same_sign
38010 5001 4477 4478 5238 same_sign
38011 5001 4478 4479 5239 same_sign
38012 5001 4479 447A 5240 same_sign
38013 5001 447A 447B 5241 same_sign
38014 5001 447B 447C 5242 same_sign
38015 5001 447C 447D 5243 same_sign
38016 5001 447D 447E 5244 same_sign
38017 5001 447E 447F 5245 same_sign
38018 5001 447F 4480 5246 same_sign
38019 5001 4480 4481 5247 same_sign
38020 5001 4481 4482 5248 same_sign
38021 5001 4482 4483 5249 same_sign
38022 5001 4483 4484 5250 same_sign
38023 5001 4484 4485 5251 same_sign
38024 5001 4485 4486 5252 same_sign
38025 5001 4486 4487 5253 same_sign
38026 5001 4487 4488 5254 same_sign
38027 5001 4488 4489 5255 same_sign
38028 5001 4489 448A 5256 same_sign
38029 5001 448A 448B 5257 same_sign
38030 5001 448B 448C 5258 same_sign
38031 5001 448C 448D 5259 same_sign
38032 5001 448D 448E 5260 same_sign
38033 5001 448E 448F 5261 same_sign
38034 5001 448F 4490 5262 same_sign
38035 5001 4490 4491 5263 same_sign
38036 5001 4491 4492 5264 same_sign
38037 5001 4492 4493 5265 same_sign
38038 5001 4493 4494 5266 same_sign
38039 5001 4494 4495 5267 same_sign
38040 5001 4495 4496 5268 same_sign
38041 5001 4496 4497 5269 same_sign
38042 5001 4497 4498 5270 same_sign
38043 5001 4498 4499 5271 same_sign
38044 5001 4499 449A 5272 same_sign
38045 5001 449A 449B 5273 same_sign
38046 5001 449B 449C 5274 same_sign
38047 5001 449C 449D 5275 same_sign
38048 5001 449D 449E 5276 same_sign
38049 5001 449E 449F 5277 same_sign
38050 5001 449F 44A0 5278 same_sign
38051 5001 44A0 44A1 5279 same_sign
38052 5001 44A1 44A2 5280 same_sign
38053 5001 44A2 44A3 5281 same_sign
38054 5001 44A3 44A4 5282 same_sign
38055 5001 44A4 44A5 5283 same_sign
38056 5001 44A5 44A6 5284 same_sign
38057 5001 44A6 44A7 5285 same_sign
38058 5001 44A7 44A8 5286 same_sign
38059 5001 44A8 44A9 5287 same_sign
38060 5001 44A9 44AA 5288 same_sign
38061 5001 44AA 44AB 5289 same_sign
38062 5001 44AB 44AC 5290 same_sign
38063 5001 44AC 44AD 5291 same_sign
38064 5001 44AD 44AE 5292 same_sign
38065 5001 44AE 44AF 5293 same_sign
38066 5001 44AF 44B0 5294 same_sign
38067 5001 44B0 44B1 5295 same_sign
38068 5001 44B1 44B2 5296 same_sign
38069 5001 44B2 44B3 5297 same_sign
38070 5001 44B3 44B4 5298 same_sign
38071 5001 44B4 44B5 5299 same_sign
38072 5001 44B5 44B6 5300 same_sign
38073 5001 44B6 44B7 5301 same_sign
38074 5001 44B7 44B8 5302 same_sign
38075 5001 44B8 44B9 5303 same_sign
38076 5001 44B9 44BA 5304 same_sign
38077 5001 44BA 44BB 5305 same_sign
38078 5001 44BB 44BC 5306 same_sign
38079 5001 44BC 44BD 5307 same_sign
38080 5001 44BD 44BE 5308 same_sign
38081 5001 44BE 44BF 5309 same_sign
38082 5001 44BF 44C0 5310 same_sign
38083 5001 44C0 44C1 5311 same_sign
38084 5001 44C1 44C2 5312 same_sign
38085 5001 44C2 44C3 5313 same_sign
38086 5001 44C3 44C4 5314 same_sign
38087 5001 44C4 44C5 5315 same_sign
38088 5001 44C5 44C6 5316 same_sign
38089 5001 44C6 44C7 5317 same_sign
38090 5001 44C7 44C8 5318 same_sign
38091 5001 44C8 44C9 5319 same_sign
38092 5001 44C9 44CA 5320 same_sign
38093 5001 44CA 44CB 5321 same_sign
38094 5001 44CB 44CC 5322 same_sign
38095 5001 44CC 44CD 5323 same_sign
38096 5001 44CD 44CE 5324 same_sign
38097 5001 44CE 44CF 5325 same_sign
38098 5001 44CF 44D0 5326 same_sign
38099 5001 44D0 44D1 5327 same_sign
38100 5001 44D1 44D2 5328 same_sign
38101 5001 44D2 44D3 5329 same_sign
38102 5001 44D3 44D4 5330 same_sign
38103 5001 44D4 44D5 5331 same_sign
38104 5001 44D5 44D6 5332 same_sign
38105 5001 44D6 44D7 5333 same_sign
38106 5001 44D7 44D8 5334 same_sign
38107 5001 44D8 44D9 5335 same_sign
38108 5001 44D9 44DA 5336 same_sign
38109 5001 44DA 44DB 5337 same_sign
38110 5001 44DB 44DC 5338 same_sign
38111 5001 44DC 44DD 5339 same_sign
38112 5001 44DD 44DE 5340 same_sign
38113 5001 44DE 44DF 5341 same_sign
38114 5001 44DF 44E0 5342 same_sign
38115 5001 44E0 44E1 5343 same_sign
38116 5001 44E1 44E2 5344 same_sign
38117 5001 44E2 44E3 5345 same_sign
38118 5001 44E3 44E4 5346 same_sign
38119 5001 44E4 44E5 5347 same_sign
38120 5001 44E5 44E6 5348 same_sign
38121 5001 44E6 44E7 5349 same_sign
38122 5001 44E7 44E8 5350 same_sign
38123 5001 44E8 44E9 5351 same_sign
38124 5001 44E9 44EA 5352 same_sign
38125 5001 44EA 44EB 5353 same_sign
38126 5001 44EB 44EC 5354 same_sign
38127 5001 44EC 44ED 5355 same_sign
38128 5001 44ED 44EE 5356 same_sign
38129 5001 44EE 44EF 5357 same_sign
38130 5001 44EF 44F0 5358 same_sign
38131 5001 44F0 44F1 5359 same_sign
38132 5001 44F1 44F2 5360 same_sign
38133 5001 44F2 44F3 5361 same_sign
38134 5001 44F3 44F4 5362 same_sign
38135 5001 44F4 44F5 5363 same_sign
38136 5001 44F5 44F6 5364 same_sign
38137 5001 44F6 44F7 5365 same_sign
38138 5001 44F7 44F8 5366 same_sign
38139 5001 44F8 44F9 5367 same_sign
38140 5001 44F9 44FA 5368 same_sign
38141 5001 44FA 44FB 5369 same_sign
38142 5001 44FB 44FC 5370 same_sign
38143 5001 44FC 44FD 5371 same_sign
38144 5001 44FD 44FE 5372 same_sign
38145 5001 44FE 44FF 5373 same_sign
38146 5001 44FF 4500 5374 same_sign
38147 5001 4500 4501 5375 same_sign
38148 5001 4501 4502 5376 same_sign
38149 5001 4502 4503 5377 same_sign
38150 5001 4503 4504 5378 same_sign
38151 5001 4504 4505 5379 same_sign
38152 5001 4505 4506 5380 same_sign
38153 5001 4506 4507 5381 same_sign
38154 5001 4507 4508 5382 same_sign
38155 5001 4508 4509 5383 same_sign
38156 5001 4509 450A 5384 same_sign
38157 5001 450A 450B 5385 same_sign
38158 5001 450B 450C 5386 same_sign
38159 5001 450C 450D 5387 same_sign
38160 5001 450D 450E 5388 same_sign
38161 5001 450E 450F 5389 same_sign
38162 5001 450F 4510 5390 same_sign
38163 5001 4510 4510 5391 same_sign
38164 5001 4511 4511 5392 same_sign
38165 5001 4512 4512 5393 same_sign
38166 5001 4513 4513 5394 same_sign
38167 5001 4514 4514 5395 same_sign
38168 5001 4515 4515 5396 same_sign
38169 5001 4516 4516 5397 same_sign
38170 5001 4517 4517 5398 same_sign
38171 5001 4518 4518 5399 same_sign
38172 5001 4519 4519 5400 same_sign
38173 5001 451A 451A 5401 same_sign
38174 5001 451B 451B 5402 same_sign
38175 5001 451C 451C 5403 same_sign
38176 5001 451D 451D 5404 same_sign
38177 5001 451E 451E 5405 same_sign
38178 5001 451F 451F 5406 same_sign
38179 5001 4520 4520 5407 same_sign
38180 5001 4521 4521 5408 same_sign
38181 5001 4522 4522 5409 same_sign
38182 5001 4523 4523 5410 same_sign
38183 5001 4524 4524 5411 same_sign
38184 5001 4525 4525 5412 same_sign
38185 5001 4526 4526 5413 same_sign
38186 5001 4527 4527 5414 same_sign
38187 5001 4528 4528 5415 same_sign
38188 5001 4529 4529 5416 same_sign
38189 5001 452A 452A 5417 same_sign
38190 5001 452B 452B 5418 same_sign
38191 5001 452C 452C 5419 same_sign
38192 5001 452D 452D 5420 same_sign
38193 5001 452E 452E 5421 same_sign
38194 5001 452F 452F 5422 same_sign
38195 5001 4530 4530 5423 same_sign
38196 5001 4531 4531 5424 same_sign
38197 5001 4532 4532 5425 same_sign
38198 5001 4533 4533 5426 same_sign
38199 5001 4534 4534 5427 same_sign
38200 5001 4535 4535 5428 same_sign
38201 5001 4536 4536 5429 same_sign
38202 5001 4537 4537 5430 same_sign
38203 5001 4538 4538 5431 same_sign
38204 5001 4539 4539 5432 same_sign
38205 5001 453A 453A 5433 same_sign
38206 5001 453B 453B 5434 same_sign
38207 5001 453C 453C 5435 same_sign
38208 5001 453D 453D 5436 same_sign
38209 5001 453E 453E 5437 same_sign
38210 5001 453F 453F 5438 same_sign
38211 5001 4540 4540 5439 same_sign
38212 5001 4541 4541 5440 same_sign
38213 5001 4542 4542 5441 same_sign
38214 5001 4543 4543 5442 same_sign
38215 5001 4544 4544 5443 same_sign
38216 5001 4545 4545 5444 same_sign
38217 5001 4546 4546 5445 same_sign
38218 5001 4547 4547 5446 same_sign
38219 5001 4548 4548 5447 same_sign
38220 5001 4549 4549 5448 same_sign
38221 5001 454A 454A 5449 same_sign
38222 5001 454B 454B 5450 same_sign
38223 5001 454C 454C 5451 same_sign
38224 5001 454D 454D 5452 same_sign
38225 5001 454E 454E 5453 same_sign
38226 5001 454F 454F 5454 same_sign
38227 5001 4550 4550 5455 same_sign
38228 5001 4551 4551 5456 same_sign
38229 5001 4552 4552 5457 same_sign
38230 5001 4553 4553 5458 same_sign
38231 5001 4554 4554 5459 same_sign
38232 5001 4555 4555 5460 same_sign
38233 5001 4556 4556 5461 same_sign
38234 5001 4557 4557 5462 same_sign
38235 5001 4558 4558 5463 same_sign
38236 5001 4559 4559 5464 same_sign
38237 5001 455A 455A 5465 same_sign
38238 5001 455B 455B 5466 same_sign
38239 5001 455C 455C 5467 same_sign
38240 5001 455D 455D 5468 same_sign
38241 5001 455E 455E 5469 same_sign
38242 5001 455F 455F 5470 same_sign
38243 5001 4560 4560 5471 same_sign
38244 5001 4561 4561 5472 same_sign
38245 5001 4562 4562 5473 same_sign
38246 5001 4563 4563 5474 same_sign
38247 5001 4564 4564 5475 same_sign
38248 5001 4565 4565 5476 same_sign
38249 5001 4566 4566 5477 same_sign
38250 5001 4567 4567 5478 same_sign
38251 5001 4568 4568 5479 same_sign
38252 5001 4569 4569 5480 same_sign
38253 5001 456A 456A 5481 same_sign
38254 5001 456B 456B 5482 same_sign
38255 5001 456C 456C 5483 same_sign
38256 5001 456D 456D 5484 same_sign
38257 5001 456E 456E 5485 same_sign
38258 5001 456F 456F 5486 same_sign
38259 5001 4570 4570 5487 same_sign
38260 5001 4571 4571 5488 same_sign
38261 5001 4572 4572 5489 same_sign
38262 5001 4573 4573 5490 same_sign
38263 5001 4574 4574 5491 same_sign
38264 5001 4575 4575 5492 same_sign
38265 5001 4576 4576 5493 same_sign
38266 5001 4577 4577 5494 same_sign
38267 5001 4578 4578 5495 same_sign
38268 5001 4579 4579 5496 same_sign
38269 5001 457A 457A 5497 same_sign
38270 5001 457B 457B 5498 same_sign
38271 5001 457C 457C 5499 same_sign
38272 5001 457D 457D 5500 same_sign
38273 5001 457E 457E 5501 same_sign
38274 5001 457F 457F 5502 same_sign
38275 5001 4580 4580 5503 same_sign
38276 5001 4581 4581 5504 same_sign
38277 5001 4582 4582 5505 same_sign
38278 5001 4583 4583 5506 same_sign
38279 5001 4584 4584 5507 same_sign
38280 5001 4585 4585 5508 same_sign
38281 5001 4586 4586 5509 same_sign
38282 5001 4587 4587 5510 same_sign
38283 5001 4588 4588 5511 same_sign
38284 5001 4589 4589 5512 same_sign
38285 5001 458A 458A 5513 same_sign
38286 5001 458B 458B 5514 same_sign
38287 5001 458C 458C 5515 same_sign
38288 5001 458D 458D 5516 same_sign
38289 5001 458E 458E 5517 same_sign
38290 5001 458F 458F 5518 same_sign
38291 5001 4590 4590 5519 same_sign
38292 5001 4591 4591 5520 same_sign
38293 5001 4592 4592 5521 same_sign
38294 5001 4593 4593 5522 same_sign
38295 5001 4594 4594 5523 same_sign
38296 5001 4595 4595 5524 same_sign
38297 5001 4596 4596 5525 same_sign
38298 5001 4597 4597 5526 same_sign
38299 5001 4598 4598 5527 same_sign
38300 5001 4599 4599 5528 same_sign
38301 5001 459A 459A 5529 same_sign
38302 5001 459B 459B 5530 same_sign
38303 5001 459C 459C 5531 same_sign
38304 5001 459D 459D 5532 same_sign
38305 5001 459E 459E 5533 same_sign
38306 5001 459F 459F 5534 same_sign
38307 5001 45A0 45A0 5535 same_sign
38308 5001 45A1 45A1 5536 same_sign
38309 5001 45A2 45A2 5537 same_sign
38310 5001 45A3 45A3 5538 same_sign
38311 5001 45A4 45A4 5539 same_sign
38312 5001 45A5 45A5 5540 same_sign
38313 5001 45A6 45A6 5541 same_sign
38314 5001 45A7 45A7 5542 same_sign
38315 5001 45A8 45A8 5543 same_sign
38316 5001 45A9 45A9 5544 same_sign
38317 5001 45AA 45AA 5545 same_sign
38318 5001 45AB 45AB 5546 same_sign
38319 5001 45AC 45AC 5547 same_sign
38320 5001 45AD 45AD 5548 same_sign
38321 5001 45AE 45AE 5549 same_sign
38322 5001 45AF 45AF 5550 same_sign
38323 5001 45B0 45B0 5551 same_sign
38324 5001 45B1 45B1 5552 same_sign
38325 5001 45B2 45B2 5553 same_sign
38326 5001 45B3 45B3 5554 same_sign
38327 5001 45B4 45B4 5555 same_sign
38328 5001 45B5 45B5 5556 same_sign
38329 5001 45B6 45B6 5557 same_sign
38330 5001 45B7 45B7 5558 same_sign
38331 5001 45B8 45B8 5559 same_sign
38332 5001 45B9 45B9 5560 same_sign
38333 5001 45BA 45BA 5561 same_sign
38334 5001 45BB 45BB 5562 same_sign
38335 5001 45BC 45BC 5563 same_sign
38336 5001 45BD 45BD 5564 same_sign
38337 5001 45BE 45BE 5565 same_sign
38338 5001 45BF 45BF 5566 same_sign
38339 5001 45C0 45C0 5567 same_sign
38340 5001 45C1 45C1 5568 same_sign
38341 5001 45C2 45C2 5569 same_sign
38342 5001 45C3 45C3 5570 same_sign
38343 5001 45C4 45C4 5571 same_sign
38344 5001 45C5 45C5 5572 same_sign
38345 5001 45C6 45C6 5573 same_sign
38346 5001 45C7 45C7 5574 same_sign
38347 5001 45C8 45C8 5575 same_sign
38348 5001 45C9 45C9 5576 same_sign
38349 5001 45CA 45CA 5577 same_sign
38350 5001 45CB 45CB 5578 same_sign
38351 5001 45CC 45CC 5579 same_sign
38352 5001 45CD 45CD 5580 same_sign
38353 5001 45CE 45CE 5581 same_sign
38354 5001 45CF 45CF 5582 same_sign
38355 5001 45D0 45D0 5583 same_sign
38356 5001 45D1 45D1 5584 same_sign
38357 5001 45D2 45D2 5585 same_sign
38358 5001 45D3 45D3 5586 same_sign
38359 5001 45D4 45D4 5587 same_sign
38360 5001 45D5 45D5 5588 same_sign
38361 5001 45D6 45D6 5589 same_sign
38362 5001 45D7 45D7 5590 same_sign
38363 5001 45D8 45D8 5591 same_sign
38364 5001 45D9 45D9 5592 same_sign
38365 5001 45DA 45DA 5593 same_sign
38366 5001 45DB 45DB 5594 same_sign
38367 5001 45DC 45DC 5595 same_sign
38368 5001 45DD 45DD 5596 same_sign
38369 5001 45DE 45DE 5597 same_sign
38370 5001 45DF 45DF 5598 same_sign
38371 5001 45E0 45E0 5599 same_sign
38372 5001 45E1 45E1 5600 same_sign
38373 5001 45E2 45E2 5601 same_sign
38374 5001 45E3 45E3 5602 same_sign
38375 5001 45E4 45E4 5603 same_sign
38376 5001 45E5 45E5 5604 same_sign
38377 5001 45E6 45E6 5605 same_sign
38378 5001 45E7 45E7 5606 same_sign
38379 5001 45E8 45E8 5607 same_sign
38380 5001 45E9 45E9 5608 same_sign
38381 5001 45EA 45EA 5609 same_sign
38382 5001 45EB 45EB 5610 same_sign
38383 5001 45EC 45EC 5611 same_sign
38384 5001 45ED 45ED 5612 same_sign
38385 5001 45EE 45EE 5613 same_sign
38386 5001 45EF 45EF 5614 same_sign
38387 5001 45F0 45F0 5615 same_sign
38388 5001 45F1 45F1 5616 same_sign
38389 5001 45F2 45F2 5617 same_sign
38390 5001 45F3 45F3 5618 same_sign
38391 5001 45F4 45F4 5619 same_sign
38392 5001 45F5 45F5 5620 same_sign
38393 5001 45F6 45F6 5621 same_sign
38394 5001 45F7 45F7 5622 same_sign
38395 5001 45F8 45F8 5623 same_sign
38396 5001 45F9 45F9 5624 same_sign
38397 5001 45FA 45FA 5625 same_sign
38398 5001 45FB 45FB 5626 same_sign
38399 5001 45FC 45FC 5627 same_sign
38400 5001 45FD 45FD 5628 same_sign
38401 5001 45FE 45FE 5629 same_sign
38402 5001 45FF 45FF 5630 same_sign
38403 5001 4600 4600 5631 same_sign
38404 5001 4601 4601 5632 same_sign
38405 5001 4602 4602 5633 same_sign
38406 5001 4603 4603 5634 same_sign
38407 5001 4604 4604 5635 same_sign
38408 5001 4605 4605 5636 same_sign
38409 5001 4606 4606 5637 same_sign
38410 5001 4607 4607 5638 same_sign
38411 5001 4608 4608 5639 same_sign
38412 5001 4609 4609 5640 same_sign
38413 5001 460A 460A 5641 same_sign
38414 5001 460B 460B 5642 same_sign
38415 5001 460C 460C 5643 same_sign
38416 5001 460D 460D 5644 same_sign
38417 5001 460E 460E 5645 same_sign
38418 5001 460F 460F 5646 same_sign
38419 5001 4610 4610 5647 same_sign
38420 5001 4611 4611 5648 same_sign
38421 5001 4612 4612 5649 same_sign
38422 5001 4613 4613 5650 same_sign
38423 5001 4614 4614 5651 same_sign
38424 5001 4615 4615 5652 same_sign
38425 5001 4616 4616 5653 same_sign
38426 5001 4617 4617 5654 same_sign
38427 5001 4618 4618 5655 same_sign
38428 5001 4619 4619 5656 same_sign
38429 5001 461A 461A 5657 same_sign
38430 5001 461B 461B 5658 same_sign
38431 5001 461C 461C 5659 same_sign
38432 5001 461D 461D 5660 same_sign
38433 5001 461E 461E 5661 same_sign
38434 5001 461F 461F 5662 same_sign
38435 5001 4620 4620 5663 same_sign
38436 5001 4621 4621 5664 same_sign
38437 5001 4622 4622 5665 same_sign
38438 5001 4623 4623 5666 same_sign
38439 5001 4624 4624 5667 same_sign
38440 5001 4625 4625 5668 same_sign
38441 5001 4626 4626 5669 same_sign
38442 5001 4627 4627 5670 same_sign
38443 5001 4628 4628 5671 same_sign
38444 5001 4629 4629 5672 same_sign
38445 5001 462A 462A 5673 same_sign
38446 5001 462B 462B 5674 same_sign
38447 5001 462C 462C 5675 same_sign
38448 5001 462D 462D 5676 same_sign
38449 5001 462E 462E 5677 same_sign
38450 5001 462F 462F 5678 same_sign
38451 5001 4630 4630 5679 same_sign
38452 5001 4631 4631 5680 same_sign
38453 5001 4632 4632 5681 same_sign
38454 5001 4633 4633 5682 same_sign
38455 5001 4634 4634 5683 same_sign
38456 5001 4635 4635 5684 same_sign
38457 5001 4636 4636 5685 same_sign
38458 5001 4637 4637 5686 same_sign
38459 5001 4638 4638 5687 same_sign
38460 5001 4639 4639 5688 same_sign
38461 5001 463A 463A 5689 same_sign
38462 5001 463B 463B 5690 same_sign
38463 5001 463C 463C 5691 same_sign
